net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871718518003006694,FLUITEKRUID,2635KT,2635KT,DEN HOORN ZH,100.0,100.0,100,97,G4,1103,0.0,0,34
westland-infra,871718518003006694,PRINS CLAUSSINGEL,2635KV,2635KV,DEN HOORN ZH,100.0,100.0,100,100,G4,1227,0.0,0,21
westland-infra,871718518003006694,DR A M VAN DE POELLAAN,2635LA,2635LA,DEN HOORN ZH,100.0,100.0,100,100,G4,1192,0.0,0,23
westland-infra,871718518003006694,WARMOESLAND,2635LB,2635LB,DEN HOORN ZH,100.0,100.0,100,100,G4,1371,0.0,0,28
westland-infra,871718518003006694,WARMOESLAND,2635LC,2635LC,DEN HOORN ZH,100.0,100.0,100,100,G4,1408,0.0,0,34
westland-infra,871718518003006694,DIRKJESPEER,2635MA,2635MA,DEN HOORN ZH,100.0,100.0,100,100,G4,880,0.0,0,18
westland-infra,871718518003006694,OOMSKIND,2635MB,2635MC,DEN HOORN ZH,100.0,100.0,100,100,G4,1154,0.0,0,28
westland-infra,871718518003006694,VICTORIA,2635MD,2635MD,DEN HOORN ZH,100.0,100.0,100,100,G4,722,0.0,0,33
westland-infra,871718518003006694,BELLEFLEUR,2635ME,2635ME,DEN HOORN ZH,100.0,100.0,100,98,G4,1016,0.0,0,55
westland-infra,871718518003006694,ZOMERAAGT,2635MG,2635MH,DEN HOORN ZH,100.0,100.0,100,94,G4,1429,0.0,0,50
westland-infra,871718518003006694,ACHTERDIJKSHOORN,2635MK,2635MK,DEN HOORN ZH,100.0,100.0,100,100,G4,1519,0.0,0,46
westland-infra,871718518003006694,BELLEFLEUR,2635ML,2635ML,DEN HOORN ZH,100.0,100.0,100,100,G4,1560,0.0,0,23
westland-infra,871718518003006694,WOUDSEWEG,2635NA,2635NC,DEN HOORN ZH,100.0,100.0,100,76,G4,3711,0.0,0,25
westland-infra,871718518003006694,NOORDLIERWEG,2636AA,2636AJ,SCHIPLUIDEN,100.0,100.0,100,84,G4,3551,0.0,0,25
westland-infra,871718518003006694,GAAGWEG,2636AK,2636AK,SCHIPLUIDEN,100.0,100.0,100,80,G4,5590,0.0,0,15
westland-infra,871718518003006694,MOLENLAAN,2636AR,2636AV,SCHIPLUIDEN,100.0,100.0,100,85,G4,3747,0.0,0,27
westland-infra,871718518003006694,WOUDSEWEG,2636AW,2636AW,SCHIPLUIDEN,100.0,100.0,100,85,G4,3130,0.0,0,13
westland-infra,871718518003006694,RIJKSSTRAATWEG,2636AX,2636AX,SCHIPLUIDEN,100.0,100.0,100,77,G4,4491,0.0,0,22
westland-infra,871718518003006694,VLAARDINGSEKADE,2636BA,2636BA,SCHIPLUIDEN,100.0,100.0,100,92,G4,5382,0.0,0,12
westland-infra,871718518003006694,VLAARDINGSEKADE,2636BB,2636BB,SCHIPLUIDEN,100.0,100.0,100,100,G4,1708,0.0,0,16
westland-infra,871718518003006694,VLAARDINGSEKADE,2636BC,2636BC,SCHIPLUIDEN,100.0,100.0,100,88,G4,2715,0.0,0,16
westland-infra,871718518003006694,VLAARDINGSEKADE,2636BD,2636BD,SCHIPLUIDEN,100.0,100.0,100,88,G4,3010,0.0,0,17
westland-infra,871718518003006694,PRUNUSSTRAAT,2636BE,2636BE,SCHIPLUIDEN,100.0,100.0,100,100,G4,1894,0.0,0,15
westland-infra,871718518003006694,PRUNUSSTRAAT,2636BG,2636BG,SCHIPLUIDEN,100.0,100.0,100,100,G4,1305,0.0,0,13
westland-infra,871718518003006694,GOUDENREGENSTRAAT,2636BH,2636BH,SCHIPLUIDEN,100.0,100.0,100,100,G4,1340,0.0,0,27
westland-infra,871718518003006694,MEIDOORNSTRAAT,2636BJ,2636BJ,SCHIPLUIDEN,100.0,100.0,100,100,G4,1602,0.0,0,25
westland-infra,871718518003006694,SERINGENSTRAAT,2636BK,2636BK,SCHIPLUIDEN,100.0,100.0,100,96,G4,1295,0.0,0,26
westland-infra,871718518003006694,LIJSTERBESSTRAAT,2636BL,2636BL,SCHIPLUIDEN,100.0,100.0,100,100,G4,1499,0.0,0,32
westland-infra,871718518003006694,KORPERSHOEK,2636BM,2636BZ,SCHIPLUIDEN,100.0,100.0,100,93,G4,2623,0.0,0,73
westland-infra,871718518003006694,DR. F.H. REIJNDERSLAAN,2636CA,2636CA,SCHIPLUIDEN,100.0,100.0,100,92,G4,2441,0.0,0,12
westland-infra,871718518003006694,DORPSSTRAAT,2636CB,2636CJ,SCHIPLUIDEN,100.0,100.0,100,68,G4,3209,0.0,0,37
westland-infra,871718518003006694,BRUGSTRAAT,2636CK,2636CK,SCHIPLUIDEN,100.0,100.0,100,100,G4,1488,0.0,0,21
westland-infra,871718518003006694,BAKKERSSTRAAT,2636CL,2636CS,SCHIPLUIDEN,100.0,100.0,100,90,G4,2245,0.0,0,40
westland-infra,871718518003006694,TRAMKADE,2636CT,2636CW,SCHIPLUIDEN,100.0,100.0,100,100,G4,1860,0.0,0,42
westland-infra,871718518003006694,WESTLANDER,2636CX,2636CX,SCHIPLUIDEN,100.0,100.0,100,100,G4,1468,0.0,0,33
westland-infra,871718518003006694,WESTLANDER,2636CZ,2636CZ,SCHIPLUIDEN,100.0,100.0,100,100,G4,1390,0.0,0,29
westland-infra,871718518003006694,TJALK,2636DA,2636DA,SCHIPLUIDEN,100.0,100.0,100,100,G4,2031,0.0,0,25
westland-infra,871718518003006694,TJALK,2636DB,2636DB,SCHIPLUIDEN,100.0,100.0,100,100,G4,2236,0.0,0,26
westland-infra,871718518003006694,TJALK,2636DC,2636DC,SCHIPLUIDEN,100.0,100.0,100,96,G4,1533,0.0,0,27
westland-infra,871718518003006694,BARK,2636DD,2636DD,SCHIPLUIDEN,100.0,100.0,100,100,G4,1553,0.0,0,17
westland-infra,871718518003006694,BOEIER,2636DE,2636DE,SCHIPLUIDEN,100.0,100.0,100,100,G4,1518,0.0,0,18
westland-infra,871718518003006694,SCHOUW,2636DG,2636DG,SCHIPLUIDEN,100.0,100.0,100,100,G4,1140,0.0,0,17
westland-infra,871718518003006694,SCHOUW,2636DH,2636DH,SCHIPLUIDEN,100.0,100.0,100,97,G4,1206,0.0,0,31
westland-infra,871718518003006694,SCHOUW,2636DJ,2636DJ,SCHIPLUIDEN,100.0,100.0,100,100,G4,1169,0.0,0,28
westland-infra,871718518003006694,KLAAS ENGELBRECHTSWEG,2636DM,2636DW,SCHIPLUIDEN,100.0,100.0,100,81,G4,1511,0.0,0,16
westland-infra,871718518003006694,AAK,2636DX,2636DZ,SCHIPLUIDEN,100.0,100.0,100,100,G4,1064,0.0,0,40
westland-infra,871718518003006694,WILLEMSOORDSEWEG,2636EA,2636EA,SCHIPLUIDEN,100.0,100.0,100,64,G4,5137,0.0,0,14
westland-infra,871718518003006694,BREEWEG,2636EB,2636EC,SCHIPLUIDEN,100.0,100.0,100,86,G4,3303,0.0,0,28
westland-infra,871718518003006694,OOSTVEENSEWEG,2636ED,2636EG,SCHIPLUIDEN,100.0,100.0,100,79,G4,2830,0.0,0,39
westland-infra,871718518003006694,ZOUTEVEENSEWEG,2636EH,2636EH,SCHIPLUIDEN,100.0,100.0,100,94,G4,3037,0.0,0,18
westland-infra,871718518003006694,HOLIERHOEK,2636EJ,2636EJ,SCHIPLUIDEN,100.0,100.0,100,100,G4,1848,0.0,0,14
westland-infra,871718518003006694,HOLIERHOEK,2636EK,2636EK,SCHIPLUIDEN,100.0,100.0,100,100,G4,1813,0.0,0,14
westland-infra,871718518003006694,KIEVITHOF,2636EL,2636EM,SCHIPLUIDEN,100.0,100.0,100,100,G4,1797,0.0,0,17
westland-infra,871718518003006694,FUUTLAAN,2636EN,2636ER,SCHIPLUIDEN,100.0,100.0,100,100,G4,1893,0.0,0,26
westland-infra,871718518003006694,LEEUWERIKPLANTSOEN,2636ES,2636EW,SCHIPLUIDEN,100.0,100.0,100,100,G4,1664,0.0,0,36
westland-infra,871718518003006694,GRUTTOHOF,2636EX,2636GC,SCHIPLUIDEN,100.0,100.0,100,93,G4,2010,0.0,0,43
westland-infra,871718518003006694,BURG MUSQUETIERSINGEL,2636GD,2636GD,SCHIPLUIDEN,100.0,100.0,100,100,G4,1306,0.0,0,14
westland-infra,871718518003006694,BURG MUSQUETIERSINGEL,2636GE,2636GE,SCHIPLUIDEN,100.0,100.0,100,90,G4,1805,0.0,0,20
westland-infra,871718518003006694,BURG MUSQUETIERSINGEL,2636GG,2636GG,SCHIPLUIDEN,100.0,100.0,100,70,G4,2981,0.0,0,10
westland-infra,871718518003006694,KERKSTRAAT,2636GH,2636GK,SCHIPLUIDEN,100.0,100.0,100,86,G4,3070,0.0,0,22
westland-infra,871718518003006694,KEENENBURGWEG,2636GL,2636GL,SCHIPLUIDEN,100.0,100.0,100,92,G4,2930,0.0,0,12
westland-infra,871718518003006694,KEENENBURGWEG,2636GM,2636GP,SCHIPLUIDEN,100.0,100.0,100,97,G4,1838,0.0,0,33
westland-infra,871718518003006694,OTTO VAN EGMONDLAAN,2636GR,2636HD,SCHIPLUIDEN,100.0,100.0,100,81,G4,3080,0.0,0,37
westland-infra,871718518003006694,TIENDWEG,2636HH,2636HJ,SCHIPLUIDEN,100.0,100.0,100,76,G4,3214,0.0,0,17
westland-infra,871718518003006694,WILLEM VAN STEENBERCHSTR,2636HK,2636HK,SCHIPLUIDEN,100.0,100.0,100,100,G4,1284,0.0,0,13
westland-infra,871718518003006694,AGNES CROESINKLAAN,2636HL,2636HL,SCHIPLUIDEN,100.0,100.0,100,100,G4,1354,0.0,0,16
westland-infra,871718518003006694,AGNES CROESINKLAAN,2636HM,2636HM,SCHIPLUIDEN,100.0,100.0,100,100,G4,1355,0.0,0,20
westland-infra,871718518003006694,OTTO VAN ZEVENDERSTRAAT,2636HN,2636HN,SCHIPLUIDEN,100.0,100.0,100,100,G4,995,0.0,0,17
westland-infra,871718518003006694,BESTEN VAN BRIENENSTRAAT,2636HP,2636HP,SCHIPLUIDEN,100.0,100.0,100,92,G4,1157,0.0,0,12
westland-infra,871718518003006694,PAULUS BEELAERTSLAAN,2636HR,2636HR,SCHIPLUIDEN,100.0,100.0,100,100,G4,1648,0.0,0,10
westland-infra,871718518003006694,BEATRIX VAN SCHAGENLAAN,2636HS,2636HS,SCHIPLUIDEN,100.0,100.0,100,100,G4,1558,0.0,0,17
westland-infra,871718518003006694,WILGENLAAN,2636HT,2636HT,SCHIPLUIDEN,100.0,100.0,100,100,G4,2094,0.0,0,17
westland-infra,871718518003006694,KASTEELLAAN,2636HV,2636HV,SCHIPLUIDEN,100.0,100.0,100,96,G4,1037,0.0,0,46
westland-infra,871718518003006694,KASTEELLAAN,2636HW,2636HW,SCHIPLUIDEN,100.0,100.0,100,100,G4,1493,0.0,0,11
westland-infra,871718518003006694,ANNA VAN RAESFELTSTRAAT,2636HX,2636HX,SCHIPLUIDEN,100.0,100.0,100,100,G4,1769,0.0,0,29
westland-infra,871718518003006694,ABTSRECHTSEWEG,2636HZ,2636JB,SCHIPLUIDEN,100.0,100.0,100,97,G4,1503,0.0,0,32
westland-infra,871718518003006694,WINDRECHT,2636JC,2636JC,SCHIPLUIDEN,100.0,100.0,100,95,G4,754,0.0,0,22
westland-infra,871718518003006694,BOVENKRUIER,2636JD,2636JD,SCHIPLUIDEN,100.0,100.0,100,100,G4,692,0.0,0,14
westland-infra,871718518003006694,MOLENGANG,2636JE,2636JE,SCHIPLUIDEN,100.0,100.0,100,100,G4,1070,0.0,0,11
westland-infra,871718518003006694,KORENMAAT,2636JG,2636JG,SCHIPLUIDEN,100.0,100.0,100,100,G4,796,0.0,0,14
westland-infra,871718518003006694,VELDVREUGD,2636JJ,2671AA,SCHIPLUIDEN,100.0,100.0,100,94,G4,1874,0.0,0,16
westland-infra,871718518003006694,BEATRIX VAN LIESVELDSTR,2671AB,2671AB,NAALDWIJK,100.0,100.0,100,100,G4,1205,0.0,0,14
westland-infra,871718518003006694,BEATRIX VAN LIESVELDSTR,2671AC,2671AC,NAALDWIJK,100.0,100.0,100,100,G4,1073,0.0,0,14
westland-infra,871718518003006694,LAGE WOERD,2671AD,2671AD,NAALDWIJK,100.0,100.0,100,100,G4,1789,0.0,0,11
westland-infra,871718518003006694,LAGE WOERD,2671AE,2671AE,NAALDWIJK,100.0,100.0,100,100,G4,1908,0.0,0,11
westland-infra,871718518003006694,LAGE WOERD,2671AG,2671AG,NAALDWIJK,100.0,100.0,100,100,G4,1197,0.0,0,14
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AH,2671AH,NAALDWIJK,100.0,100.0,100,94,G4,1515,0.0,0,17
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AJ,2671AJ,NAALDWIJK,100.0,100.0,100,94,G4,1572,0.0,0,17
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AK,2671AK,NAALDWIJK,100.0,100.0,100,100,G4,1353,0.0,0,18
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AL,2671AL,NAALDWIJK,100.0,100.0,100,100,G4,1045,0.0,0,12
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AM,2671AM,NAALDWIJK,100.0,100.0,100,100,G4,1454,0.0,0,16
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AN,2671AN,NAALDWIJK,100.0,100.0,100,100,G4,1482,0.0,0,16
westland-infra,871718518003006694,DUIVENTORENSTRAAT,2671AP,2671AP,NAALDWIJK,100.0,100.0,100,94,G4,1641,0.0,0,17
westland-infra,871718518003006694,KLEINE WOERDLAAN,2671AR,2671AS,NAALDWIJK,100.0,100.0,100,96,G4,2041,0.0,0,25
westland-infra,871718518003006694,GERRIT VAN HEEMSKERKSTR,2671AT,2671AT,NAALDWIJK,100.0,100.0,100,100,G4,1328,0.0,0,13
westland-infra,871718518003006694,GERRIT VAN HEEMSKERKSTR,2671AV,2671AV,NAALDWIJK,100.0,100.0,100,100,G4,1483,0.0,0,14
westland-infra,871718518003006694,GERRIT VAN HEEMSKERKSTR,2671AW,2671AW,NAALDWIJK,100.0,100.0,100,100,G4,1332,0.0,0,14
westland-infra,871718518003006694,GERRIT VAN HEEMSKERKSTR,2671AX,2671AX,NAALDWIJK,100.0,100.0,100,100,G4,1384,0.0,0,15
westland-infra,871718518003006694,HERPERT VAN FOREESTSTR,2671AZ,2671BA,NAALDWIJK,100.0,100.0,100,100,G4,1527,0.0,0,19
westland-infra,871718518003006694,HENDRIK VAN NAALDWIJKSTR,2671BB,2671BB,NAALDWIJK,100.0,100.0,100,93,G4,2055,0.0,0,14
westland-infra,871718518003006694,HENDRIK VAN NAALDWIJKSTR,2671BC,2671BC,NAALDWIJK,100.0,100.0,100,81,G4,1991,0.0,0,16
westland-infra,871718518003006694,HENDRIK VAN NAALDWIJKSTR,2671BD,2671BH,NAALDWIJK,100.0,100.0,100,97,G4,1789,0.0,0,30
westland-infra,871718518003006694,SOPHIA VAN TEYLINGENSTR,2671BL,2671BM,NAALDWIJK,100.0,100.0,100,100,G4,1921,0.0,0,19
westland-infra,871718518003006694,AGNES VAN WENDELNESSESTR,2671BN,2671BN,NAALDWIJK,100.0,100.0,100,100,G4,1767,0.0,0,11
westland-infra,871718518003006694,ELISABETH VAN EGMONTSTR,2671BP,2671BP,NAALDWIJK,100.0,100.0,100,100,G4,1658,0.0,0,10
westland-infra,871718518003006694,VAN DER DOORTOGESTRAAT,2671BR,2671BR,NAALDWIJK,100.0,100.0,100,100,G4,1543,0.0,0,18
westland-infra,871718518003006694,VAN DER DOORTOGESTRAAT,2671BS,2671BV,NAALDWIJK,100.0,100.0,100,41,G4,3931,0.0,0,29
westland-infra,871718518003006694,GILDESTRAAT,2671BW,2671BW,NAALDWIJK,100.0,100.0,100,54,G4,3486,0.0,0,13
westland-infra,871718518003006694,AMPERESTRAAT,2671BX,2671CA,NAALDWIJK,100.0,100.0,100,79,G4,1708,0.0,0,19
westland-infra,871718518003006694,KLEINE WOERDLAAN,2671CB,2671CC,NAALDWIJK,100.0,100.0,100,90,G4,1451,0.0,0,20
westland-infra,871718518003006694,VAN LIJNSCHOOTENLAAN,2671CD,2671CD,NAALDWIJK,100.0,100.0,100,92,G4,594,0.0,0,12
westland-infra,871718518003006694,VAN LIJNSCHOOTENLAAN,2671CE,2671CE,NAALDWIJK,100.0,100.0,100,100,G4,1012,0.0,0,27
westland-infra,871718518003006694,VAN LIJNSCHOOTENLAAN,2671CG,2671CG,NAALDWIJK,100.0,100.0,100,100,G4,870,0.0,0,16
westland-infra,871718518003006694,VAN LIJNSCHOOTENLAAN,2671CH,2671CH,NAALDWIJK,100.0,100.0,100,100,G4,994,0.0,0,10
westland-infra,871718518003006694,VAN LIJNSCHOOTENLAAN,2671CJ,2671CJ,NAALDWIJK,100.0,100.0,100,100,G4,736,0.0,0,13
westland-infra,871718518003006694,GROTE WOERDLAAN,2671CK,2671CL,NAALDWIJK,100.0,100.0,100,80,G4,3769,0.0,0,30
westland-infra,871718518003006694,GROTE WOERDLAAN,2671CM,2671CN,NAALDWIJK,100.0,100.0,100,43,G6,3277,0.0,0,23
westland-infra,871718518003006694,VERBURCHLAAN,2671CP,2671CP,NAALDWIJK,100.0,100.0,100,94,G4,2592,0.0,0,18
westland-infra,871718518003006694,VERSPYCKLAAN,2671CR,2671CR,NAALDWIJK,100.0,100.0,100,86,G4,1681,0.0,0,21
westland-infra,871718518003006694,VERSPYCKLAAN,2671CS,2671CS,NAALDWIJK,100.0,100.0,100,93,G4,1533,0.0,0,58
westland-infra,871718518003006694,INDUSTRIESTRAAT,2671CT,2671CT,NAALDWIJK,100.0,100.0,100,44,G4,5118,0.0,0,39
westland-infra,871718518003006694,SLACHTHUISSTRAAT,2671CV,2671CW,NAALDWIJK,100.0,100.0,100,59,G4,4939,0.0,0,22
westland-infra,871718518003006694,DIJKWEG,2671CX,2671CX,NAALDWIJK,100.0,100.0,100,88,G4,2816,0.0,0,16
westland-infra,871718518003006694,DIJKWEG,2671CZ,2671CZ,NAALDWIJK,100.0,100.0,100,83,G4,3125,0.0,0,18
westland-infra,871718518003006694,BOSLAAN,2671DA,2671DB,NAALDWIJK,100.0,100.0,100,50,G6,2434,0.0,0,48
westland-infra,871718518003006694,BURGEMEESTER ELSENWEG,2671DC,2671DC,NAALDWIJK,100.0,100.0,100,60,G4,3532,0.0,0,10
westland-infra,871718518003006694,OUDE WOERDLAAN,2671DD,2671DG,NAALDWIJK,100.0,100.0,100,81,G4,3459,0.0,0,21
westland-infra,871718518003006694,HOGE WOERD,2671DH,2671DH,NAALDWIJK,100.0,100.0,100,86,G4,3672,0.0,0,14
westland-infra,871718518003006694,NIJVERHEIDSTRAAT,2671DJ,2671DK,NAALDWIJK,100.0,100.0,100,79,G4,2580,0.0,0,24
westland-infra,871718518003006694,MIDDEN WOERD,2671DL,2671DL,NAALDWIJK,100.0,100.0,100,100,G4,1637,0.0,0,30
westland-infra,871718518003006694,HONDSDRAF,2671DM,2671DM,NAALDWIJK,100.0,100.0,100,80,G4,3348,0.0,0,20
westland-infra,871718518003006694,KONINGSVELD,2671DN,2671DV,NAALDWIJK,100.0,100.0,100,68,G4,3227,0.0,0,41
westland-infra,871718518003006694,LANGE BROEKWEG,2671DW,2671DW,NAALDWIJK,100.0,100.0,100,75,G4,3641,0.0,0,16
westland-infra,871718518003006694,HOGE NOORDWEG,2671DX,2671DX,NAALDWIJK,100.0,100.0,100,85,G4,2183,0.0,0,13
westland-infra,871718518003006694,HOGE NOORDWEG,2671DZ,2671DZ,NAALDWIJK,100.0,100.0,100,89,G4,3152,0.0,0,18
westland-infra,871718518003006694,GEESTWEG,2671EA,2671EA,NAALDWIJK,100.0,100.0,100,83,G4,3784,0.0,0,18
westland-infra,871718518003006694,GEESTWEG,2671EB,2671EB,NAALDWIJK,100.0,100.0,100,65,G4,2670,0.0,0,17
westland-infra,871718518003006694,GEESTWEG,2671EC,2671EC,NAALDWIJK,100.0,100.0,100,91,G4,1713,0.0,0,11
westland-infra,871718518003006694,GEESTWEG,2671ED,2671ED,NAALDWIJK,100.0,100.0,100,84,G4,2739,0.0,0,19
westland-infra,871718518003006694,GEESTWEG,2671EE,2671EE,NAALDWIJK,100.0,100.0,100,100,G4,1794,0.0,0,17
westland-infra,871718518003006694,VAN DER HOEVENSTRAAT,2671EG,2671EG,NAALDWIJK,100.0,100.0,100,85,G4,2281,0.0,0,26
westland-infra,871718518003006694,PRINSES JULIANASTRAAT,2671EH,2671EH,NAALDWIJK,100.0,100.0,100,79,G4,3221,0.0,0,24
westland-infra,871718518003006694,PRINSES JULIANASTRAAT,2671EK,2671EK,NAALDWIJK,100.0,100.0,100,83,G4,2471,0.0,0,18
westland-infra,871718518003006694,JACOB VAN CAMPENSTRAAT,2671EL,2671EN,NAALDWIJK,100.0,100.0,100,100,G4,1597,0.0,0,23
westland-infra,871718518003006694,VAN DEURSENSTRAAT,2671EP,2671ER,NAALDWIJK,100.0,100.0,100,97,G4,1554,0.0,0,29
westland-infra,871718518003006694,MARTINUS DORPIUSSTRAAT,2671ES,2671EV,NAALDWIJK,100.0,100.0,100,86,G4,3337,0.0,0,21
westland-infra,871718518003006694,MOLENSTRAAT,2671EW,2671EW,NAALDWIJK,100.0,100.0,100,71,G4,2972,0.0,0,14
westland-infra,871718518003006694,MOLENSTRAAT,2671EX,2671EX,NAALDWIJK,100.0,100.0,100,53,G4,3246,0.0,0,17
westland-infra,871718518003006694,MOLENSTRAAT,2671EZ,2671GA,NAALDWIJK,100.0,100.0,100,81,G4,2887,0.0,0,48
westland-infra,871718518003006694,DIJKWEG,2671GB,2671GB,NAALDWIJK,100.0,100.0,100,57,G4,4017,0.0,0,21
westland-infra,871718518003006694,REMBRANDTSTRAAT,2671GC,2671GC,NAALDWIJK,100.0,100.0,100,85,G4,2275,0.0,0,13
westland-infra,871718518003006694,REMBRANDTSTRAAT,2671GD,2671GD,NAALDWIJK,100.0,100.0,100,69,G4,2414,0.0,0,16
westland-infra,871718518003006694,REMBRANDTSTRAAT,2671GE,2671GH,NAALDWIJK,100.0,100.0,100,88,G4,1918,0.0,0,24
westland-infra,871718518003006694,HAVENSTRAAT,2671GJ,2671GJ,NAALDWIJK,100.0,100.0,100,88,G4,2423,0.0,0,16
westland-infra,871718518003006694,SINT MARTINUSSTRAAT,2671GK,2671GK,NAALDWIJK,100.0,100.0,100,97,G4,1588,0.0,0,147
westland-infra,871718518003006694,SINT MARTINUSSTRAAT,2671GM,2671GM,NAALDWIJK,100.0,100.0,100,95,G4,1351,0.0,0,41
westland-infra,871718518003006694,FREDERIK HENDRIKSTRAAT,2671GN,2671GN,NAALDWIJK,100.0,100.0,100,94,G4,1611,0.0,0,17
westland-infra,871718518003006694,FREDERIK HENDRIKSTRAAT,2671GP,2671GP,NAALDWIJK,100.0,100.0,100,100,G4,1744,0.0,0,23
westland-infra,871718518003006694,WILHELMINAPLEIN,2671GR,2671GS,NAALDWIJK,100.0,100.0,100,54,G4,4275,0.0,0,26
westland-infra,871718518003006694,HAVENPLEIN,2671GT,2671GX,NAALDWIJK,100.0,100.0,100,67,G4,3567,0.0,0,33
westland-infra,871718518003006694,VERDIPARK,2671GZ,2671GZ,NAALDWIJK,100.0,100.0,100,94,G4,1367,0.0,0,16
westland-infra,871718518003006694,VERDIPARK,2671HA,2671HA,NAALDWIJK,100.0,100.0,100,100,G4,982,0.0,0,15
westland-infra,871718518003006694,VERDIPARK,2671HB,2671HB,NAALDWIJK,100.0,100.0,100,100,G4,1435,0.0,0,15
westland-infra,871718518003006694,KERKSTRAAT,2671HC,2671HC,NAALDWIJK,100.0,100.0,100,93,G4,2001,0.0,0,15
westland-infra,871718518003006694,KERKLAAN,2671HD,2671HJ,NAALDWIJK,100.0,100.0,100,90,G4,1329,0.0,0,52
westland-infra,871718518003006694,STOKDIJKHOF,2671HK,2671HK,NAALDWIJK,100.0,100.0,100,100,G4,198,0.0,0,14
westland-infra,871718518003006694,RENTMEESTER,2671HL,2671HL,NAALDWIJK,100.0,100.0,100,78,G4,2360,0.0,0,37
westland-infra,871718518003006694,BALJUW,2671HM,2671HM,NAALDWIJK,100.0,100.0,100,94,G4,2395,0.0,0,32
westland-infra,871718518003006694,SCHEPEN,2671HN,2671HN,NAALDWIJK,100.0,100.0,100,77,G4,2205,0.0,0,57
westland-infra,871718518003006694,VAN TIJNPLEIN,2671HP,2671HP,NAALDWIJK,100.0,100.0,100,100,G4,1256,0.0,0,26
westland-infra,871718518003006694,WILLEM DE SITTERSTRAAT,2671HR,2671HS,NAALDWIJK,100.0,100.0,100,90,G4,1994,0.0,0,30
westland-infra,871718518003006694,SECRETARIS VERHOEFFWEG,2671HT,2671HT,NAALDWIJK,100.0,100.0,100,94,G4,1536,0.0,0,94
westland-infra,871718518003006694,SIMON V SLINGERLANDTSTR,2671HV,2671HV,NAALDWIJK,100.0,100.0,100,100,G4,1547,0.0,0,11
westland-infra,871718518003006694,HERENSTRAAT,2671HX,2671HZ,NAALDWIJK,100.0,100.0,100,73,G4,3012,0.0,0,22
westland-infra,871718518003006694,HERENSTRAAT,2671JA,2671JC,NAALDWIJK,100.0,100.0,100,98,G4,1407,0.0,0,81
westland-infra,871718518003006694,PATIJNENBURG,2671JD,2671JG,NAALDWIJK,100.0,100.0,100,77,G4,6064,0.0,0,22
westland-infra,871718518003006694,PRINS HENDRIKSTRAAT,2671JH,2671JH,NAALDWIJK,100.0,100.0,100,88,G4,1795,0.0,0,32
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JJ,2671JJ,NAALDWIJK,100.0,100.0,100,86,G4,2091,0.0,0,14
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JK,2671JK,NAALDWIJK,100.0,100.0,100,100,G4,2391,0.0,0,25
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JL,2671JL,NAALDWIJK,100.0,100.0,100,83,G4,2808,0.0,0,12
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JM,2671JM,NAALDWIJK,100.0,100.0,100,81,G4,2194,0.0,0,16
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JN,2671JP,NAALDWIJK,100.0,100.0,100,89,G4,2919,0.0,0,27
westland-infra,871718518003006694,'S-GRAVENZANDSEWEG,2671JR,2671JR,NAALDWIJK,100.0,100.0,100,90,G4,2658,0.0,0,20
westland-infra,871718518003006694,KONINGSTRAAT,2671JS,2671JS,NAALDWIJK,100.0,100.0,100,91,G4,1926,0.0,0,11
westland-infra,871718518003006694,KONINGSTRAAT,2671JT,2671JT,NAALDWIJK,100.0,100.0,100,94,G4,1834,0.0,0,17
westland-infra,871718518003006694,KONINGSTRAAT,2671JV,2671JV,NAALDWIJK,100.0,100.0,100,93,G4,1837,0.0,0,27
westland-infra,871718518003006694,POTTERSLAAN,2671JW,2671JZ,NAALDWIJK,100.0,100.0,100,68,G4,2824,0.0,0,25
westland-infra,871718518003006694,GERBERALAAN,2671KA,2671KA,NAALDWIJK,100.0,100.0,100,100,G4,1194,0.0,0,20
westland-infra,871718518003006694,GERBERALAAN,2671KB,2671KB,NAALDWIJK,100.0,100.0,100,100,G4,1297,0.0,0,20
westland-infra,871718518003006694,GERBERALAAN,2671KC,2671KC,NAALDWIJK,100.0,100.0,100,100,G4,1226,0.0,0,20
westland-infra,871718518003006694,GERBERALAAN,2671KD,2671KD,NAALDWIJK,100.0,100.0,100,90,G4,3319,0.0,0,20
westland-infra,871718518003006694,GERBERALAAN,2671KE,2671KE,NAALDWIJK,100.0,100.0,100,95,G4,2046,0.0,0,20
