net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,ZWETHKADE ZUID,2635CV,2635CV,DEN HOORN ZH,66.67,100.0,100,83,3x25,6188,91.67,83.33,12
westland-infra,871687800090000015,ZWETHKADE ZUID,2635CW,2635CW,DEN HOORN ZH,76.0,100.0,100,64,3x25,7560,96.0,84.0,25
westland-infra,871687800090000015,PLAATS,2635CX,2635DA,DEN HOORN ZH,76.47,100.0,100,76,1x35,11948,94.12,94.12,34
westland-infra,871687800090000015,KAPELLAAN,2635DB,2635DB,DEN HOORN ZH,96.15,100.0,100,88,1x35,2370,88.46,92.31,26
westland-infra,871687800090000015,KAPELLAAN,2635DC,2635DC,DEN HOORN ZH,100.0,100.0,100,87,1x35,3297,100.0,93.33,15
westland-infra,871687800090000015,KAPELLAAN,2635DD,2635DD,DEN HOORN ZH,100.0,100.0,100,82,1x35,1914,95.45,81.82,22
westland-infra,871687800090000015,KLOOSTERPAD,2635DE,2635DE,DEN HOORN ZH,100.0,100.0,100,67,1x35,918,100.0,66.67,21
westland-infra,871687800090000015,KLOOSTERPAD,2635DG,2635DG,DEN HOORN ZH,100.0,100.0,100,80,1x35,1485,100.0,80.0,20
westland-infra,871687800090000015,KLOOSTERPAD,2635DH,2635DH,DEN HOORN ZH,100.0,100.0,100,80,1x35,1383,100.0,80.0,25
westland-infra,871687800090000015,ZUIDHOORNSEWEG,2635DJ,2635DL,DEN HOORN ZH,95.83,100.0,100,88,3x25,5342,100.0,95.83,24
westland-infra,871687800090000015,KARTUIZERLAND,2635DX,2635DX,DEN HOORN ZH,65.0,100.0,100,85,3x25,5667,100.0,100.0,20
westland-infra,871687800090000015,LOOKWATERING,2635EA,2635EA,DEN HOORN ZH,89.47,100.0,100,53,3x25,7765,94.74,84.21,19
westland-infra,871687800090000015,LOOKSINGEL,2635EB,2635EB,DEN HOORN ZH,76.0,100.0,100,92,1x35,2147,100.0,100.0,25
westland-infra,871687800090000015,LOOKSINGEL,2635EC,2635EC,DEN HOORN ZH,100.0,100.0,100,95,3x25,1814,100.0,100.0,22
westland-infra,871687800090000015,HOF VAN DELFTSTRAAT,2635ED,2635EE,DEN HOORN ZH,80.95,100.0,100,71,3x25,6254,90.48,76.19,21
westland-infra,871687800090000015,HOF VAN DELFTSTRAAT,2635EH,2635EH,DEN HOORN ZH,75.0,100.0,100,75,3x25,3306,91.67,91.67,12
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EJ,2635EJ,DEN HOORN ZH,100.0,100.0,100,50,1x35,9367,90.91,90.91,22
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EK,2635EK,DEN HOORN ZH,83.33,100.0,100,83,1x35,2785,100.0,100.0,12
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EL,2635EM,DEN HOORN ZH,56.0,100.0,100,60,1x35,4422,100.0,100.0,25
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EN,2635EN,DEN HOORN ZH,100.0,94.12,100,53,1x35,3246,100.0,94.12,17
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EP,2635EP,DEN HOORN ZH,95.65,100.0,100,74,1x35,5170,95.65,95.65,23
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ER,2635ER,DEN HOORN ZH,76.47,100.0,100,65,1x35,3114,94.12,88.24,17
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ES,2635ES,DEN HOORN ZH,53.33,100.0,100,67,1x35,3847,93.33,73.33,15
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ET,2635ET,DEN HOORN ZH,80.0,100.0,100,60,1x35,3072,100.0,93.33,15
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EV,2635EV,DEN HOORN ZH,96.0,100.0,100,72,1x35,2917,92.0,88.0,25
westland-infra,871687800090000015,WILLIBRORDUSSTRAAT,2635EW,2635EW,DEN HOORN ZH,100.0,100.0,100,100,1x35,2221,100.0,100.0,18
westland-infra,871687800090000015,G J A VAN MARREWIJKSTR,2635EX,2635EX,DEN HOORN ZH,72.22,100.0,100,83,1x35,2670,94.44,88.89,18
westland-infra,871687800090000015,LOOKZICHT,2635EZ,2635GC,DEN HOORN ZH,96.0,96.0,100,60,3x25,5849,84.0,84.0,25
westland-infra,871687800090000015,LEEUWENBERG,2635GD,2635GD,DEN HOORN ZH,94.12,100.0,100,82,1x35,1667,100.0,100.0,17
westland-infra,871687800090000015,DE LOOK,2635GE,2635GE,DEN HOORN ZH,71.43,100.0,100,79,1x35,3441,96.43,92.86,28
westland-infra,871687800090000015,TUSSENHAVEN,2635GG,2635GG,DEN HOORN ZH,95.0,100.0,100,90,1x35,2044,100.0,90.0,20
westland-infra,871687800090000015,VOORHAVEN,2635GH,2635GH,DEN HOORN ZH,71.43,100.0,100,89,1x35,2767,100.0,92.86,28
westland-infra,871687800090000015,OUDE VEILING,2635GJ,2635GJ,DEN HOORN ZH,89.19,100.0,100,86,1x35,3286,100.0,91.89,37
westland-infra,871687800090000015,OUDE VEILING,2635GK,2635GK,DEN HOORN ZH,46.43,100.0,100,86,1x35,3366,100.0,100.0,28
westland-infra,871687800090000015,MIDDENPIER,2635GL,2635GL,DEN HOORN ZH,75.0,100.0,100,88,1x35,3660,100.0,87.5,16
westland-infra,871687800090000015,DROGERIJ,2635GM,2635GM,DEN HOORN ZH,100.0,100.0,100,69,1x35,2256,100.0,71.64,67
westland-infra,871687800090000015,DROGERIJ,2635GN,2635GN,DEN HOORN ZH,100.0,100.0,100,77,1x35,1648,97.87,80.85,47
westland-infra,871687800090000015,DROGERIJ,2635GP,2635GP,DEN HOORN ZH,100.0,100.0,100,91,1x35,2106,100.0,91.43,35
westland-infra,871687800090000015,DROGERIJ,2635GR,2635GR,DEN HOORN ZH,97.22,100.0,100,83,1x35,3573,100.0,94.44,36
westland-infra,871687800090000015,DWARSHAVEN,2635GS,2635GS,DEN HOORN ZH,79.17,100.0,100,83,1x35,3857,100.0,95.83,24
westland-infra,871687800090000015,MIDDENHAVEN,2635GT,2635GT,DEN HOORN ZH,68.75,100.0,100,94,1x35,3884,100.0,100.0,16
westland-infra,871687800090000015,ACHTERHAVEN,2635GV,2635GV,DEN HOORN ZH,56.25,100.0,100,81,1x35,3295,100.0,75.0,16
westland-infra,871687800090000015,HOORNSEKADE,2635HA,2635HA,DEN HOORN ZH,82.61,100.0,100,78,1x35,2865,95.65,91.3,23
westland-infra,871687800090000015,HOORNSEKADE,2635HB,2635HB,DEN HOORN ZH,85.19,100.0,100,59,1x35,4232,92.59,88.89,27
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2635HC,2635HC,DEN HOORN ZH,72.73,100.0,100,64,1x35,3288,81.82,81.82,11
westland-infra,871687800090000015,KONINGIN JULIANAPLEIN,2635HD,2635HE,DEN HOORN ZH,100.0,100.0,100,80,1x35,2475,93.33,86.67,15
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2635HG,2635HG,DEN HOORN ZH,66.67,100.0,100,92,1x35,1873,100.0,100.0,12
westland-infra,871687800090000015,KONINGIN EMMALAAN,2635HH,2635HH,DEN HOORN ZH,81.25,100.0,100,50,1x35,2978,87.5,87.5,16
westland-infra,871687800090000015,KONINGIN EMMALAAN,2635HJ,2635HJ,DEN HOORN ZH,58.33,100.0,100,75,1x35,2480,100.0,91.67,12
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HK,2635HK,DEN HOORN ZH,93.33,100.0,100,80,1x35,2576,93.33,93.33,15
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HL,2635HL,DEN HOORN ZH,84.62,100.0,100,69,1x35,2294,84.62,84.62,13
westland-infra,871687800090000015,KONINGSHOF,2635HM,2635HM,DEN HOORN ZH,100.0,100.0,100,65,1x35,1500,100.0,76.92,26
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HN,2635HN,DEN HOORN ZH,82.76,100.0,100,66,1x35,3769,96.55,93.1,29
westland-infra,871687800090000015,PRINSES IRENELAAN,2635HP,2635HP,DEN HOORN ZH,93.75,100.0,100,81,1x35,2834,87.5,81.25,16
westland-infra,871687800090000015,PRINSES IRENELAAN,2635HR,2635HR,DEN HOORN ZH,78.57,100.0,100,82,1x35,2177,96.43,92.86,28
westland-infra,871687800090000015,PRINSESSENPAD,2635HS,2635HX,DEN HOORN ZH,88.89,100.0,100,84,1x35,4127,97.78,91.11,45
westland-infra,871687800090000015,ORANJE NASSAUPLEIN,2635HZ,2635HZ,DEN HOORN ZH,26.67,100.0,100,100,1x35,2590,100.0,100.0,15
westland-infra,871687800090000015,KONINGINNEPAD,2635JA,2635JA,DEN HOORN ZH,80.0,100.0,100,90,1x35,2302,100.0,90.0,10
westland-infra,871687800090000015,KONINGINNEPAD,2635JB,2635JB,DEN HOORN ZH,60.0,100.0,100,90,1x35,2054,100.0,100.0,10
westland-infra,871687800090000015,KONINGINNEPAD,2635JC,2635JE,DEN HOORN ZH,78.13,100.0,100,88,1x35,2369,96.88,96.88,32
westland-infra,871687800090000015,PRINS HENDRIKLAAN,2635JG,2635JG,DEN HOORN ZH,73.17,100.0,100,90,1x35,2089,97.56,95.12,41
westland-infra,871687800090000015,PRINSES MARIJKELAAN,2635JH,2635JH,DEN HOORN ZH,73.33,100.0,100,87,1x35,2959,100.0,93.33,15
westland-infra,871687800090000015,WILLEM DE ZWIJGERLAAN,2635JJ,2635JJ,DEN HOORN ZH,52.63,100.0,100,84,1x35,3003,97.37,92.11,38
westland-infra,871687800090000015,ORANJELAAN,2635JK,2635JK,DEN HOORN ZH,76.19,100.0,100,62,1x35,2439,95.24,95.24,21
westland-infra,871687800090000015,ORANJELAAN,2635JL,2635JL,DEN HOORN ZH,80.0,100.0,100,60,1x35,2617,96.67,90.0,30
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JM,2635JM,DEN HOORN ZH,97.92,100.0,100,85,1x35,2871,100.0,89.58,48
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JN,2635JP,DEN HOORN ZH,78.26,100.0,100,83,1x35,3627,100.0,86.96,23
westland-infra,871687800090000015,WEIDELAND,2635JR,2635JR,DEN HOORN ZH,100.0,100.0,100,94,1x35,1482,100.0,93.75,32
westland-infra,871687800090000015,WEIDELAND,2635JS,2635JS,DEN HOORN ZH,100.0,100.0,100,94,1x35,2269,100.0,93.75,16
westland-infra,871687800090000015,MOLENWERF,2635JT,2635JT,DEN HOORN ZH,57.14,100.0,100,61,1x35,4043,100.0,85.71,28
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JV,2635JV,DEN HOORN ZH,100.0,100.0,100,53,3x25,2110,100.0,47.22,36
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JW,2635JW,DEN HOORN ZH,100.0,100.0,100,79,1x35,2544,100.0,81.82,33
westland-infra,871687800090000015,BOGERD,2635JX,2635JZ,DEN HOORN ZH,62.5,100.0,100,83,1x35,2924,100.0,87.5,24
westland-infra,871687800090000015,DOTTERBLOEM,2635KA,2635KA,DEN HOORN ZH,90.0,100.0,100,80,1x35,3215,100.0,85.0,20
westland-infra,871687800090000015,DOTTERBLOEM,2635KB,2635KB,DEN HOORN ZH,94.44,100.0,100,89,1x35,3313,100.0,88.89,18
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KC,2635KC,DEN HOORN ZH,72.41,100.0,100,83,1x35,3240,100.0,89.66,29
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KD,2635KD,DEN HOORN ZH,69.57,100.0,100,78,1x35,3231,100.0,86.96,23
westland-infra,871687800090000015,PINKSTERBLOEM,2635KE,2635KE,DEN HOORN ZH,71.43,100.0,100,86,1x35,3773,100.0,96.43,28
westland-infra,871687800090000015,BERESTEYN,2635KG,2635KH,DEN HOORN ZH,77.27,100.0,100,91,1x35,4151,100.0,100.0,22
westland-infra,871687800090000015,ZWANEBLOEM,2635KJ,2635KJ,DEN HOORN ZH,100.0,100.0,100,86,1x35,2168,100.0,90.2,51
westland-infra,871687800090000015,ZWANEBLOEM,2635KK,2635KK,DEN HOORN ZH,70.0,100.0,100,60,3x25,4299,100.0,60.0,10
westland-infra,871687800090000015,VOORDIJKSHOORN,2635KL,2635KL,DEN HOORN ZH,83.82,100.0,100,87,1x35,3142,98.53,91.18,68
westland-infra,871687800090000015,PIJLKRUID,2635KM,2635KM,DEN HOORN ZH,68.75,100.0,100,88,1x35,2976,100.0,87.5,16
westland-infra,871687800090000015,PERZIKKRUID,2635KN,2635KN,DEN HOORN ZH,75.0,100.0,100,94,1x35,2863,100.0,93.75,16
westland-infra,871687800090000015,KAASJESKRUID,2635KP,2635KP,DEN HOORN ZH,100.0,100.0,100,92,1x35,3036,100.0,92.0,25
westland-infra,871687800090000015,KAASJESKRUID,2635KR,2635KR,DEN HOORN ZH,40.0,100.0,100,80,1x35,3101,100.0,90.0,10
westland-infra,871687800090000015,FLUITEKRUID,2635KS,2635KS,DEN HOORN ZH,69.23,100.0,100,92,1x35,3965,100.0,100.0,13
westland-infra,871687800090000015,FLUITEKRUID,2635KT,2635KT,DEN HOORN ZH,100.0,100.0,100,89,1x35,2630,100.0,97.14,35
westland-infra,871687800090000015,PRINS CLAUSSINGEL,2635KV,2635KV,DEN HOORN ZH,38.1,100.0,100,95,1x35,2907,100.0,100.0,21
westland-infra,871687800090000015,DR A M VAN DE POELLAAN,2635LA,2635LA,DEN HOORN ZH,57.14,100.0,100,75,1x35,3750,100.0,96.43,28
westland-infra,871687800090000015,WARMOESLAND,2635LB,2635LB,DEN HOORN ZH,75.86,100.0,100,90,1x35,4951,96.55,100.0,29
westland-infra,871687800090000015,WARMOESLAND,2635LC,2635LC,DEN HOORN ZH,85.29,100.0,100,94,1x35,3048,97.06,97.06,34
westland-infra,871687800090000015,KOOLVELD,2635LD,2635LD,DEN HOORN ZH,42.86,100.0,100,100,3x25,5008,100.0,100.0,21
westland-infra,871687800090000015,VLASKAMP,2635LE,2635LE,DEN HOORN ZH,70.83,100.0,100,100,3x25,3054,100.0,100.0,24
westland-infra,871687800090000015,HAVERLAND,2635LG,2635LG,DEN HOORN ZH,18.18,100.0,100,91,3x25,2929,100.0,100.0,11
westland-infra,871687800090000015,DIRKJESPEER,2635MA,2635MA,DEN HOORN ZH,55.56,100.0,100,89,1x35,3711,100.0,100.0,18
westland-infra,871687800090000015,OOMSKIND,2635MB,2635MB,DEN HOORN ZH,97.3,100.0,100,97,1x35,2171,100.0,89.19,37
westland-infra,871687800090000015,KEIZERIN,2635MC,2635MC,DEN HOORN ZH,76.62,98.7,100,94,1x35,3522,100.0,93.51,77
westland-infra,871687800090000015,VICTORIA,2635MD,2635MD,DEN HOORN ZH,91.43,100.0,100,97,1x35,3108,100.0,91.43,35
westland-infra,871687800090000015,BELLEFLEUR,2635ME,2635ME,DEN HOORN ZH,80.7,100.0,100,91,1x35,3712,100.0,91.23,57
westland-infra,871687800090000015,ZOMERAAGT,2635MG,2635MH,DEN HOORN ZH,84.31,100.0,100,90,1x35,4284,100.0,90.2,51
westland-infra,871687800090000015,VICTORIA,2635MJ,2635MK,DEN HOORN ZH,80.72,98.8,100,60,1x35,3286,100.0,91.57,83
westland-infra,871687800090000015,BELLEFLEUR,2635ML,2635ML,DEN HOORN ZH,50.0,100.0,100,96,1x35,3310,100.0,91.67,48
westland-infra,871687800090000015,KONINGSVELDLAND,2635MM,2635MM,DEN HOORN ZH,55.56,100.0,100,61,1x35,2866,100.0,100.0,18
westland-infra,871687800090000015,GOUDAPPEL,2635MN,2635MN,DEN HOORN ZH,82.61,100.0,100,97,1x35,3286,100.0,84.06,69
westland-infra,871687800090000015,JUTTEPEER,2635MP,2635MP,DEN HOORN ZH,33.33,100.0,100,83,1x35,3852,100.0,77.78,18
westland-infra,871687800090000015,JUTTEPEER,2635MR,2635MR,DEN HOORN ZH,76.32,100.0,100,97,1x35,3354,97.37,86.84,38
westland-infra,871687800090000015,WEESHUISLAND,2635MS,2635MS,DEN HOORN ZH,73.33,100.0,100,100,1x35,2897,100.0,100.0,15
westland-infra,871687800090000015,SIONSLAND,2635MT,2635MT,DEN HOORN ZH,92.16,100.0,100,92,1x35,2323,100.0,100.0,51
westland-infra,871687800090000015,KERKMEESTERSLAND,2635MV,2635MV,DEN HOORN ZH,72.5,100.0,100,100,3x25,2971,100.0,100.0,40
westland-infra,871687800090000015,EGMONDLAND,2635MW,2635MW,DEN HOORN ZH,85.71,100.0,100,68,3x25,2565,100.0,100.0,84
westland-infra,871687800090000015,EGMONDLAND,2635MX,2635MX,DEN HOORN ZH,93.1,100.0,100,62,1x35,3165,100.0,100.0,29
westland-infra,871687800090000015,GASTHUISLAND,2635MZ,2635MZ,DEN HOORN ZH,84.21,100.0,100,95,1x35,2069,100.0,100.0,38
westland-infra,871687800090000015,WOUDSEWEG,2635NA,2635NB,DEN HOORN ZH,86.36,100.0,100,50,3x25,24348,90.91,59.09,22
westland-infra,871687800090000015,VEENAKKERWEG,2635NC,2635NC,DEN HOORN ZH,58.82,100.0,100,76,3x25,13528,94.12,64.71,17
westland-infra,871687800090000015,NOORDLIERWEG,2636AA,2636AJ,SCHIPLUIDEN,66.67,96.67,100,60,3x25,6661,90.0,80.0,30
westland-infra,871687800090000015,GAAGWEG,2636AK,2636AK,SCHIPLUIDEN,84.62,96.15,100,54,3x25,14445,80.77,73.08,26
westland-infra,871687800090000015,GROENEVELD,2636AL,2636AV,SCHIPLUIDEN,83.02,100.0,100,60,3x25,10782,92.45,71.7,53
westland-infra,871687800090000015,WOUDSEWEG,2636AW,2636AW,SCHIPLUIDEN,90.48,100.0,100,43,3x25,14905,100.0,95.24,21
westland-infra,871687800090000015,RIJKSSTRAATWEG,2636AX,2636AX,SCHIPLUIDEN,77.27,100.0,100,64,3x25,8665,90.91,63.64,22
westland-infra,871687800090000015,OMMEDIJK,2636AZ,2636BA,SCHIPLUIDEN,93.75,100.0,100,56,3x25,2817,93.75,75.0,16
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BB,2636BB,SCHIPLUIDEN,88.24,100.0,100,76,1x35,3183,94.12,94.12,17
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BC,2636BC,SCHIPLUIDEN,73.68,100.0,100,58,3x25,3979,84.21,84.21,19
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BD,2636BD,SCHIPLUIDEN,85.71,100.0,100,86,3x25,8440,90.48,66.67,21
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BE,2636BE,SCHIPLUIDEN,86.67,100.0,100,73,1x35,2653,93.33,86.67,15
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BG,2636BG,SCHIPLUIDEN,100.0,100.0,100,69,1x35,2537,92.31,69.23,13
westland-infra,871687800090000015,GOUDENREGENSTRAAT,2636BH,2636BH,SCHIPLUIDEN,70.37,100.0,100,100,1x35,2484,92.59,88.89,27
westland-infra,871687800090000015,MEIDOORNSTRAAT,2636BJ,2636BJ,SCHIPLUIDEN,76.92,100.0,100,85,1x35,2725,92.31,76.92,26
westland-infra,871687800090000015,SERINGENSTRAAT,2636BK,2636BK,SCHIPLUIDEN,88.46,100.0,100,62,1x35,2560,92.31,76.92,26
westland-infra,871687800090000015,LIJSTERBESSTRAAT,2636BL,2636BL,SCHIPLUIDEN,50.0,100.0,100,97,1x35,2239,84.38,78.13,32
westland-infra,871687800090000015,KORPERSHOEK,2636BM,2636BM,SCHIPLUIDEN,89.47,100.0,100,79,1x35,5965,94.74,84.21,19
westland-infra,871687800090000015,KORPERSHOEK,2636BN,2636BN,SCHIPLUIDEN,100.0,100.0,100,100,1x35,1766,85.71,85.71,21
westland-infra,871687800090000015,BURG VAN GENTSINGEL,2636BP,2636BX,SCHIPLUIDEN,85.71,97.14,100,80,1x35,3040,91.43,85.71,35
westland-infra,871687800090000015,DR. J. DE KONINGLAAN,2636BZ,2636BZ,SCHIPLUIDEN,91.67,100.0,100,83,1x35,2505,100.0,88.89,36
westland-infra,871687800090000015,DR. F.H. REIJNDERSLAAN,2636CA,2636CA,SCHIPLUIDEN,96.55,100.0,100,93,1x35,2810,93.1,89.66,29
westland-infra,871687800090000015,DORPSSTRAAT,2636CB,2636CJ,SCHIPLUIDEN,80.49,100.0,100,41,1x35,7306,90.24,87.8,41
westland-infra,871687800090000015,BRUGSTRAAT,2636CK,2636CK,SCHIPLUIDEN,66.67,100.0,100,83,1x35,2864,95.83,79.17,24
westland-infra,871687800090000015,BAKKERSSTRAAT,2636CL,2636CS,SCHIPLUIDEN,88.37,100.0,100,49,1x35,4749,86.05,74.42,43
westland-infra,871687800090000015,TRAMKADE,2636CT,2636CT,SCHIPLUIDEN,100.0,100.0,100,80,3x25,6376,80.0,50.0,10
westland-infra,871687800090000015,KAAG,2636CV,2636CW,SCHIPLUIDEN,82.35,100.0,100,74,1x35,3570,100.0,91.18,34
westland-infra,871687800090000015,WESTLANDER,2636CX,2636CX,SCHIPLUIDEN,81.82,100.0,100,94,1x35,2505,100.0,93.94,33
westland-infra,871687800090000015,WESTLANDER,2636CZ,2636CZ,SCHIPLUIDEN,72.41,100.0,100,79,1x35,2842,100.0,86.21,29
westland-infra,871687800090000015,TJALK,2636DA,2636DA,SCHIPLUIDEN,66.67,100.0,100,54,1x35,3580,100.0,87.5,24
westland-infra,871687800090000015,TJALK,2636DB,2636DB,SCHIPLUIDEN,57.69,100.0,100,100,3x25,3375,100.0,88.46,26
westland-infra,871687800090000015,TJALK,2636DC,2636DC,SCHIPLUIDEN,85.19,100.0,100,85,1x35,2870,100.0,92.59,27
westland-infra,871687800090000015,BARK,2636DD,2636DD,SCHIPLUIDEN,72.22,100.0,100,83,1x35,3119,100.0,100.0,18
westland-infra,871687800090000015,BOEIER,2636DE,2636DE,SCHIPLUIDEN,88.89,100.0,100,89,1x35,3215,100.0,100.0,18
westland-infra,871687800090000015,SCHOUW,2636DG,2636DG,SCHIPLUIDEN,94.12,100.0,100,94,1x35,3330,100.0,94.12,17
westland-infra,871687800090000015,SCHOUW,2636DH,2636DH,SCHIPLUIDEN,80.65,100.0,100,84,1x35,3236,100.0,90.32,31
westland-infra,871687800090000015,SCHOUW,2636DJ,2636DJ,SCHIPLUIDEN,89.29,100.0,100,82,1x35,3167,96.43,89.29,28
westland-infra,871687800090000015,SCHIPPERSHOF,2636DL,2636DL,SCHIPLUIDEN,100.0,100.0,100,63,1x35,3128,93.75,59.38,32
westland-infra,871687800090000015,KLAAS ENGELBRECHTSWEG,2636DM,2636DW,SCHIPLUIDEN,63.64,100.0,100,73,1x35,3933,95.45,86.36,22
westland-infra,871687800090000015,AAK,2636DX,2636DZ,SCHIPLUIDEN,72.5,100.0,100,85,1x35,2876,100.0,87.5,40
westland-infra,871687800090000015,WILLEMSOORDSEWEG,2636EA,2636EA,SCHIPLUIDEN,73.68,100.0,100,53,3x25,12399,84.21,63.16,19
westland-infra,871687800090000015,BREEWEG,2636EB,2636EC,SCHIPLUIDEN,83.33,100.0,100,78,3x25,8430,83.33,72.22,36
westland-infra,871687800090000015,OOSTVEENSEWEG,2636ED,2636ED,SCHIPLUIDEN,70.0,100.0,100,70,3x25,3650,80.0,60.0,10
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EG,2636EG,SCHIPLUIDEN,86.36,100.0,100,48,3x25,7262,86.36,77.27,44
westland-infra,871687800090000015,ZOUTEVEENSEWEG,2636EH,2636EH,SCHIPLUIDEN,69.23,100.0,100,62,3x25,9221,73.08,73.08,26
westland-infra,871687800090000015,HOLIERHOEK,2636EJ,2636EJ,SCHIPLUIDEN,50.0,100.0,100,100,3x25,3701,92.86,78.57,14
westland-infra,871687800090000015,HOLIERHOEK,2636EK,2636EK,SCHIPLUIDEN,71.43,100.0,100,100,3x25,2486,100.0,92.86,14
westland-infra,871687800090000015,KIEVITHOF,2636EL,2636EM,SCHIPLUIDEN,58.82,100.0,100,65,3x25,2898,100.0,88.24,17
westland-infra,871687800090000015,FUUTLAAN,2636EN,2636ER,SCHIPLUIDEN,59.26,100.0,100,59,3x25,2569,100.0,88.89,27
westland-infra,871687800090000015,LEEUWERIKPLANTSOEN,2636ES,2636EW,SCHIPLUIDEN,50.0,100.0,100,75,1x35,2436,100.0,80.56,36
westland-infra,871687800090000015,GRUTTOHOF,2636EX,2636GA,SCHIPLUIDEN,64.0,96.0,100,92,1x35,2800,100.0,96.0,25
westland-infra,871687800090000015,SCHOOLPLEIN,2636GB,2636GC,SCHIPLUIDEN,78.26,100.0,100,65,1x35,4202,95.65,82.61,23
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GD,2636GD,SCHIPLUIDEN,21.43,100.0,100,93,1x35,2035,85.71,100.0,14
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GE,2636GE,SCHIPLUIDEN,54.55,100.0,100,59,1x35,5916,95.45,95.45,22
westland-infra,871687800090000015,BURG MUSQUETIERSINGEL,2636GG,2636GG,SCHIPLUIDEN,90.0,100.0,100,70,1x35,4419,80.0,80.0,10
westland-infra,871687800090000015,KERKSTRAAT,2636GH,2636GK,SCHIPLUIDEN,91.3,100.0,100,61,1x35,4442,78.26,69.57,23
westland-infra,871687800090000015,KEENENBURGWEG,2636GL,2636GL,SCHIPLUIDEN,81.82,100.0,100,82,1x35,3181,100.0,100.0,11
westland-infra,871687800090000015,KEENENBURGWEG,2636GM,2636GM,SCHIPLUIDEN,100.0,100.0,100,55,1x35,9633,90.91,90.91,11
westland-infra,871687800090000015,KEENENBURGWEG,2636GN,2636GP,SCHIPLUIDEN,64.0,100.0,100,56,1x35,3045,96.0,92.0,25
westland-infra,871687800090000015,OTTO VAN EGMONDLAAN,2636GR,2636GR,SCHIPLUIDEN,25.0,100.0,100,75,3x25,4737,100.0,87.5,16
westland-infra,871687800090000015,PHILIPS DE BLOTESTRAAT,2636GS,2636HD,SCHIPLUIDEN,78.05,100.0,100,51,1x35,6571,92.68,87.8,41
westland-infra,871687800090000015,TIENDWEG,2636HH,2636HJ,SCHIPLUIDEN,64.71,100.0,100,71,1x35,7019,94.12,82.35,17
westland-infra,871687800090000015,WILLEM VAN STEENBERCHSTR,2636HK,2636HK,SCHIPLUIDEN,100.0,100.0,100,85,1x35,2295,100.0,84.62,13
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HL,2636HL,SCHIPLUIDEN,37.5,100.0,100,88,1x35,4045,100.0,100.0,16
westland-infra,871687800090000015,AGNES CROESINKLAAN,2636HM,2636HM,SCHIPLUIDEN,64.0,100.0,100,80,1x35,3796,100.0,88.0,25
westland-infra,871687800090000015,OTTO VAN ZEVENDERSTRAAT,2636HN,2636HN,SCHIPLUIDEN,88.24,100.0,100,100,1x35,1872,100.0,94.12,17
westland-infra,871687800090000015,BESTEN VAN BRIENENSTRAAT,2636HP,2636HP,SCHIPLUIDEN,58.33,100.0,100,92,1x35,3297,91.67,100.0,12
westland-infra,871687800090000015,PAULUS BEELAERTSLAAN,2636HR,2636HR,SCHIPLUIDEN,70.0,100.0,100,100,1x35,3241,100.0,100.0,10
westland-infra,871687800090000015,BEATRIX VAN SCHAGENLAAN,2636HS,2636HS,SCHIPLUIDEN,64.71,100.0,100,88,1x35,3903,100.0,100.0,17
westland-infra,871687800090000015,WILGENLAAN,2636HT,2636HT,SCHIPLUIDEN,70.59,100.0,100,53,3x25,3599,100.0,82.35,17
westland-infra,871687800090000015,KASTEELLAAN,2636HV,2636HV,SCHIPLUIDEN,82.98,100.0,100,96,1x35,2369,100.0,91.49,47
