net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,VERBURCHLAAN,2671CP,2671CP,NAALDWIJK,100.0,100.0,100,94,3x25,4444,72.22,0,18
westland-infra,871687800090000015,VERSPYCKLAAN,2671CR,2671CR,NAALDWIJK,90.91,100.0,100,77,3x25,4147,90.91,0,22
westland-infra,871687800090000015,VERSPYCKLAAN,2671CS,2671CS,NAALDWIJK,98.33,100.0,100,90,3x25,4713,81.67,0,60
westland-infra,871687800090000015,INDUSTRIESTRAAT,2671CT,2671CT,NAALDWIJK,97.78,100.0,100,53,3x25,23761,100.0,0,45
westland-infra,871687800090000015,SLACHTHUISSTRAAT,2671CV,2671CW,NAALDWIJK,95.24,100.0,100,62,3x25,13130,76.19,0,21
westland-infra,871687800090000015,DIJKWEG,2671CX,2671CX,NAALDWIJK,94.12,100.0,100,88,3x25,5352,64.71,0,17
westland-infra,871687800090000015,DIJKWEG,2671CZ,2671CZ,NAALDWIJK,94.44,100.0,100,100,3x25,5926,83.33,0,18
westland-infra,871687800090000015,BOSLAAN,2671DA,2671DB,NAALDWIJK,96.36,100.0,100,82,3x25,10272,94.55,0,55
westland-infra,871687800090000015,BURGEMEESTER ELSENWEG,2671DC,2671DC,NAALDWIJK,100.0,100.0,100,69,3x25,5268,76.92,0,13
westland-infra,871687800090000015,OUDE WOERDLAAN,2671DD,2671DG,NAALDWIJK,86.36,100.0,100,82,3x25,12005,77.27,0,22
westland-infra,871687800090000015,HOGE WOERD,2671DH,2671DH,NAALDWIJK,100.0,100.0,100,85,3x25,8049,92.31,0,13
westland-infra,871687800090000015,NIJVERHEIDSTRAAT,2671DJ,2671DK,NAALDWIJK,100.0,100.0,100,86,3x25,8897,90.48,0,21
westland-infra,871687800090000015,MIDDEN WOERD,2671DL,2671DL,NAALDWIJK,100.0,100.0,100,97,3x25,9946,80.0,0,30
westland-infra,871687800090000015,HONDSDRAF,2671DM,2671DM,NAALDWIJK,90.0,100.0,100,95,3x25,7150,85.0,0,20
westland-infra,871687800090000015,KONINGSVELD,2671DN,2671DR,NAALDWIJK,95.65,100.0,100,61,3x25,17166,91.3,0,23
westland-infra,871687800090000015,LANGE BROEKWEG,2671DS,2671DV,NAALDWIJK,100.0,100.0,100,63,3x25,12702,78.95,0,19
westland-infra,871687800090000015,LANGE BROEKWEG,2671DW,2671DW,NAALDWIJK,81.48,100.0,100,56,3x25,29166,100.0,0,27
westland-infra,871687800090000015,HOGE NOORDWEG,2671DX,2671DX,NAALDWIJK,95.0,100.0,100,85,3x25,9251,75.0,0,20
westland-infra,871687800090000015,HOGE NOORDWEG,2671DZ,2671DZ,NAALDWIJK,100.0,100.0,100,72,3x25,16915,88.89,0,18
westland-infra,871687800090000015,GEESTWEG,2671EA,2671EA,NAALDWIJK,94.44,100.0,100,83,3x25,13961,83.33,0,18
westland-infra,871687800090000015,GEESTWEG,2671EB,2671EB,NAALDWIJK,100.0,100.0,100,61,3x25,7161,66.67,0,18
westland-infra,871687800090000015,GEESTWEG,2671EC,2671EC,NAALDWIJK,100.0,100.0,100,91,3x25,4178,81.82,0,11
westland-infra,871687800090000015,GEESTWEG,2671ED,2671ED,NAALDWIJK,100.0,100.0,100,72,3x25,9780,83.33,0,18
westland-infra,871687800090000015,GEESTWEG,2671EE,2671EE,NAALDWIJK,94.12,100.0,100,100,3x25,3532,70.59,0,17
westland-infra,871687800090000015,VAN DER HOEVENSTRAAT,2671EG,2671EG,NAALDWIJK,100.0,100.0,100,85,3x25,5183,69.23,0,26
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EH,2671EH,NAALDWIJK,100.0,100.0,100,96,3x25,6805,54.17,0,24
westland-infra,871687800090000015,PRINSES JULIANASTRAAT,2671EK,2671EK,NAALDWIJK,100.0,100.0,100,53,3x25,4819,47.37,0,19
westland-infra,871687800090000015,JACOB VAN CAMPENSTRAAT,2671EL,2671EN,NAALDWIJK,100.0,100.0,100,87,3x25,2258,56.52,0,23
westland-infra,871687800090000015,VAN DEURSENSTRAAT,2671EP,2671ER,NAALDWIJK,100.0,100.0,100,63,3x25,4628,43.75,0,32
westland-infra,871687800090000015,MARTINUS DORPIUSSTRAAT,2671ES,2671EV,NAALDWIJK,95.24,100.0,100,52,3x25,15126,90.48,0,21
westland-infra,871687800090000015,MOLENSTRAAT,2671EW,2671EW,NAALDWIJK,100.0,100.0,100,72,3x25,17501,83.33,0,18
westland-infra,871687800090000015,MOLENSTRAAT,2671EX,2671EX,NAALDWIJK,100.0,100.0,100,65,3x25,23601,100.0,0,17
westland-infra,871687800090000015,MOLENSTRAAT,2671EZ,2671GA,NAALDWIJK,100.0,100.0,100,73,3x25,10745,93.88,0,49
westland-infra,871687800090000015,DIJKWEG,2671GB,2671GB,NAALDWIJK,100.0,100.0,100,57,3x25,10330,82.61,0,23
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GC,2671GC,NAALDWIJK,100.0,100.0,100,79,3x25,24199,71.43,0,14
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GD,2671GD,NAALDWIJK,100.0,100.0,100,63,3x25,17244,50.0,0,16
westland-infra,871687800090000015,REMBRANDTSTRAAT,2671GE,2671GH,NAALDWIJK,100.0,100.0,100,72,3x25,7893,84.0,0,25
westland-infra,871687800090000015,HAVENSTRAAT,2671GJ,2671GJ,NAALDWIJK,100.0,100.0,100,81,3x25,5519,43.75,0,16
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GK,2671GK,NAALDWIJK,100.0,100.0,100,76,1x35,3636,93.88,0,147
westland-infra,871687800090000015,SINT MARTINUSSTRAAT,2671GM,2671GM,NAALDWIJK,100.0,100.0,100,93,3x25,3119,97.62,0,42
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GN,2671GN,NAALDWIJK,100.0,100.0,100,76,3x25,4641,70.59,0,17
westland-infra,871687800090000015,FREDERIK HENDRIKSTRAAT,2671GP,2671GP,NAALDWIJK,91.67,100.0,100,83,3x25,3074,66.67,0,24
westland-infra,871687800090000015,WILHELMINAPLEIN,2671GR,2671GS,NAALDWIJK,100.0,100.0,100,62,3x25,14853,48.28,0,29
westland-infra,871687800090000015,HAVENPLEIN,2671GT,2671GX,NAALDWIJK,96.88,100.0,100,50,3x25,14937,56.25,0,32
westland-infra,871687800090000015,KERKSTRAAT,2671HC,2671HC,NAALDWIJK,100.0,100.0,100,93,3x25,2920,60.0,0,15
westland-infra,871687800090000015,KERKLAAN,2671HD,2671HE,NAALDWIJK,100.0,100.0,100,60,1x35,3550,80.0,0,20
westland-infra,871687800090000015,ANGULARIUSSTRAAT,2671HG,2671HJ,NAALDWIJK,97.67,100.0,100,93,3x25,2724,30.23,0,43
westland-infra,871687800090000015,STOKDIJKHOF,2671HK,2671HK,NAALDWIJK,100.0,100.0,100,100,3x25,1384,14.29,0,14
westland-infra,871687800090000015,RENTMEESTER,2671HL,2671HL,NAALDWIJK,100.0,100.0,100,95,3x25,6094,94.59,0,37
westland-infra,871687800090000015,BALJUW,2671HM,2671HM,NAALDWIJK,90.63,100.0,100,88,3x25,5861,100.0,0,32
westland-infra,871687800090000015,SCHEPEN,2671HN,2671HN,NAALDWIJK,94.74,100.0,100,95,3x25,4708,98.25,0,57
westland-infra,871687800090000015,VAN TIJNPLEIN,2671HP,2671HP,NAALDWIJK,100.0,100.0,100,81,3x25,2586,38.46,0,26
westland-infra,871687800090000015,WILLEM DE SITTERSTRAAT,2671HR,2671HS,NAALDWIJK,100.0,100.0,100,80,3x25,7371,100.0,0,30
westland-infra,871687800090000015,SECRETARIS VERHOEFFWEG,2671HT,2671HT,NAALDWIJK,100.0,100.0,100,88,3x25,5661,97.94,0,97
westland-infra,871687800090000015,SIMON V SLINGERLANDTSTR,2671HV,2671HV,NAALDWIJK,100.0,100.0,100,75,1x35,2917,100.0,0,12
westland-infra,871687800090000015,HERENSTRAAT,2671HX,2671HZ,NAALDWIJK,100.0,100.0,100,40,3x25,30260,100.0,0,20
westland-infra,871687800090000015,HERENSTRAAT,2671JA,2671JC,NAALDWIJK,100.0,100.0,100,76,3x25,5734,72.09,0,86
westland-infra,871687800090000015,PATIJNENBURG,2671JD,2671JG,NAALDWIJK,100.0,95.45,100,68,3x25,20538,95.45,0,22
westland-infra,871687800090000015,PRINS HENDRIKSTRAAT,2671JH,2671JH,NAALDWIJK,100.0,100.0,100,85,3x25,8145,96.97,0,33
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JJ,2671JJ,NAALDWIJK,100.0,100.0,100,86,3x25,5447,92.86,0,14
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JK,2671JK,NAALDWIJK,92.31,100.0,100,73,3x25,5266,73.08,0,26
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JL,2671JL,NAALDWIJK,100.0,100.0,100,91,3x25,5520,63.64,0,11
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JM,2671JM,NAALDWIJK,100.0,100.0,100,88,3x25,5168,62.5,0,16
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JN,2671JP,NAALDWIJK,96.55,100.0,100,79,3x25,7955,68.97,0,29
westland-infra,871687800090000015,'S-GRAVENZANDSEWEG,2671JR,2671JR,NAALDWIJK,100.0,100.0,100,95,3x25,5464,65.0,0,20
westland-infra,871687800090000015,KONINGSTRAAT,2671JS,2671JS,NAALDWIJK,100.0,100.0,100,100,3x25,4235,81.82,0,11
westland-infra,871687800090000015,KONINGSTRAAT,2671JT,2671JT,NAALDWIJK,94.12,100.0,100,88,3x25,5611,100.0,0,17
westland-infra,871687800090000015,KONINGSTRAAT,2671JV,2671JV,NAALDWIJK,96.43,100.0,100,89,3x25,4578,96.43,0,28
westland-infra,871687800090000015,POTTERSLAAN,2671JW,2671JZ,NAALDWIJK,100.0,100.0,100,92,3x25,4654,76.92,0,26
westland-infra,871687800090000015,GERBERALAAN,2671KA,2671KA,NAALDWIJK,100.0,100.0,100,90,3x25,2563,95.24,0,21
westland-infra,871687800090000015,GERBERALAAN,2671KB,2671KB,NAALDWIJK,100.0,100.0,100,90,3x25,2373,90.48,0,21
westland-infra,871687800090000015,GERBERALAAN,2671KC,2671KC,NAALDWIJK,100.0,100.0,100,86,3x25,2474,86.36,0,22
westland-infra,871687800090000015,GERBERALAAN,2671KD,2671KD,NAALDWIJK,100.0,100.0,100,89,3x25,4047,84.21,0,19
westland-infra,871687800090000015,GERBERALAAN,2671KE,2671KE,NAALDWIJK,100.0,100.0,100,86,3x25,3298,85.71,0,21
westland-infra,871687800090000015,ANJERLAAN,2671KG,2671KH,NAALDWIJK,100.0,100.0,100,88,3x25,3412,100.0,0,24
westland-infra,871687800090000015,ANJERLAAN,2671KJ,2671KJ,NAALDWIJK,100.0,100.0,100,96,3x25,6246,92.31,0,26
westland-infra,871687800090000015,ROZENSTRAAT,2671KK,2671KK,NAALDWIJK,100.0,100.0,100,80,1x35,4371,70.0,0,10
westland-infra,871687800090000015,LELIESTRAAT,2671KL,2671KL,NAALDWIJK,100.0,100.0,100,93,3x25,4209,78.57,0,14
westland-infra,871687800090000015,LELIESTRAAT,2671KM,2671KM,NAALDWIJK,100.0,100.0,100,88,3x25,2695,88.0,0,25
westland-infra,871687800090000015,LELIESTRAAT,2671KN,2671KN,NAALDWIJK,100.0,100.0,100,89,3x25,2495,85.19,0,27
westland-infra,871687800090000015,LELIESTRAAT,2671KP,2671KP,NAALDWIJK,100.0,100.0,100,96,3x25,1982,91.3,0,23
westland-infra,871687800090000015,CHRYSANTENSTRAAT,2671KR,2671KR,NAALDWIJK,100.0,100.0,100,87,1x35,5566,53.33,0,15
westland-infra,871687800090000015,FRESIASTRAAT,2671KS,2671KS,NAALDWIJK,100.0,100.0,100,89,3x25,4190,84.21,0,19
westland-infra,871687800090000015,KRUISBROEKWEG,2671KT,2671KV,NAALDWIJK,100.0,100.0,100,82,3x25,4295,47.06,0,17
westland-infra,871687800090000015,PERENSTRAAT,2671KW,2671KW,NAALDWIJK,100.0,100.0,100,100,3x25,2712,11.11,0,18
westland-infra,871687800090000015,PERENSTRAAT,2671KX,2671KX,NAALDWIJK,100.0,100.0,100,100,3x25,3326,50.0,0,20
westland-infra,871687800090000015,MELOENSTRAAT,2671KZ,2671KZ,NAALDWIJK,100.0,100.0,100,64,3x25,4977,35.71,0,14
westland-infra,871687800090000015,MELOENSTRAAT,2671LA,2671LA,NAALDWIJK,100.0,100.0,100,55,1x35,2623,40.91,0,22
westland-infra,871687800090000015,APPELSTRAAT,2671LB,2671LB,NAALDWIJK,100.0,100.0,100,93,3x25,2072,28.57,0,14
westland-infra,871687800090000015,APPELSTRAAT,2671LC,2671LC,NAALDWIJK,100.0,100.0,100,69,3x25,2771,46.15,0,13
westland-infra,871687800090000015,RIJNSBURGERWEG,2671LD,2671LD,NAALDWIJK,88.89,100.0,100,83,3x25,9781,88.89,0,18
westland-infra,871687800090000015,BAAKWONING,2671LE,2671LE,NAALDWIJK,100.0,100.0,100,69,3x25,22637,96.15,0,26
westland-infra,871687800090000015,MONSTERSEPAD,2671LG,2671LG,NAALDWIJK,100.0,100.0,100,63,3x25,33060,91.67,0,24
westland-infra,871687800090000015,DE KORENBLOEM,2671LH,2671LH,NAALDWIJK,94.12,100.0,100,88,3x25,14914,100.0,0,17
westland-infra,871687800090000015,HOGE GEEST,2671LJ,2671LJ,NAALDWIJK,100.0,100.0,100,90,3x25,5516,70.0,0,10
westland-infra,871687800090000015,HOGE GEEST,2671LK,2671LK,NAALDWIJK,92.31,100.0,100,81,3x25,7461,92.31,0,26
westland-infra,871687800090000015,ZWARTENDIJK,2671LL,2671LL,NAALDWIJK,96.55,100.0,100,45,3x25,12872,72.41,0,29
westland-infra,871687800090000015,ZUIDGEESTLAAN,2671LM,2671LN,NAALDWIJK,82.35,100.0,100,82,3x25,11275,88.24,0,17
westland-infra,871687800090000015,GROTE ACHTERWEG,2671LP,2671LP,NAALDWIJK,90.0,100.0,100,50,3x25,41398,100.0,0,10
westland-infra,871687800090000015,GROTE ACHTERWEG,2671LR,2671LR,NAALDWIJK,96.55,100.0,100,69,3x25,20614,82.76,0,29
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LS,2671LS,NAALDWIJK,93.75,100.0,100,69,3x25,19260,93.75,0,16
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LT,2671LT,NAALDWIJK,92.0,100.0,100,68,3x25,11451,92.0,0,25
westland-infra,871687800090000015,KLEINE ACHTERWEG,2671LV,2671LV,NAALDWIJK,100.0,100.0,100,58,3x25,33453,94.74,0,19
westland-infra,871687800090000015,OPSTALWEG,2671LW,2671LW,NAALDWIJK,96.3,100.0,100,74,3x25,8813,96.3,0,27
westland-infra,871687800090000015,OPSTALWEG,2671LX,2671LX,NAALDWIJK,92.59,100.0,100,63,3x25,12030,74.07,0,27
westland-infra,871687800090000015,BOOMGAARDSPAD,2671LZ,2671MB,NAALDWIJK,100.0,100.0,100,69,3x25,6631,73.08,0,26
westland-infra,871687800090000015,GEESTWEG,2671MC,2671MC,NAALDWIJK,92.0,100.0,100,84,3x25,7787,80.0,0,25
westland-infra,871687800090000015,PIJLE TUINENWEG,2671MD,2671MG,NAALDWIJK,97.06,100.0,100,91,3x25,7655,85.29,0,34
westland-infra,871687800090000015,ZUIDEINDE,2671MH,2671MH,NAALDWIJK,100.0,100.0,100,90,3x25,10503,70.0,0,10
westland-infra,871687800090000015,HOOGWERF,2671MJ,2671MJ,NAALDWIJK,95.45,100.0,100,68,3x25,13176,90.91,0,22
westland-infra,871687800090000015,ZUIDWEG,2671MN,2671MN,NAALDWIJK,100.0,100.0,100,59,3x25,7760,63.64,0,22
westland-infra,871687800090000015,ZUIDWEG,2671MP,2671MS,NAALDWIJK,92.0,100.0,100,76,3x25,9100,76.0,0,25
westland-infra,871687800090000015,GALGEWEG,2671MT,2671MT,NAALDWIJK,100.0,100.0,100,78,3x25,11566,77.78,0,18
westland-infra,871687800090000015,GALGEPAD,2671MV,2671MX,NAALDWIJK,100.0,100.0,100,71,3x25,9698,92.86,0,14
westland-infra,871687800090000015,SINT JORISPAD,2671MZ,2671MZ,NAALDWIJK,100.0,100.0,100,71,3x25,19690,85.71,0,14
westland-infra,871687800090000015,SINT JORISPAD,2671NA,2671NA,NAALDWIJK,89.47,100.0,100,74,3x25,10204,84.21,0,19
westland-infra,871687800090000015,ORANJESLUISWEG,2671NB,2671NB,NAALDWIJK,100.0,100.0,100,59,3x25,18710,70.59,0,17
westland-infra,871687800090000015,VLIETWEG,2671NC,2671ND,NAALDWIJK,86.96,100.0,100,96,3x25,17588,91.3,0,23
westland-infra,871687800090000015,MONNIKENLAAN,2671NE,2671NE,NAALDWIJK,100.0,100.0,100,67,3x25,13909,66.67,0,12
westland-infra,871687800090000015,MONNIKENLAAN,2671NG,2671NG,NAALDWIJK,75.0,100.0,100,67,3x25,6519,83.33,0,12
westland-infra,871687800090000015,POPULIER,2671NH,2671NH,NAALDWIJK,100.0,100.0,100,90,3x25,7735,80.0,0,10
westland-infra,871687800090000015,KAMPERFOELIE,2671NJ,2671NJ,NAALDWIJK,91.67,100.0,100,83,3x25,4479,75.0,0,24
westland-infra,871687800090000015,KAMPERFOELIE,2671NK,2671NL,NAALDWIJK,96.0,100.0,100,96,3x25,3958,84.0,0,25
westland-infra,871687800090000015,VUURDOORN,2671NM,2671NM,NAALDWIJK,88.89,100.0,100,86,3x25,4487,80.56,0,36
westland-infra,871687800090000015,OLEANDER,2671NN,2671NN,NAALDWIJK,92.86,100.0,100,100,3x25,4215,85.71,0,14
westland-infra,871687800090000015,OLEANDER,2671NP,2671NP,NAALDWIJK,100.0,100.0,100,94,3x25,4169,67.74,0,31
westland-infra,871687800090000015,JASMIJN,2671NR,2671NR,NAALDWIJK,93.33,100.0,100,93,3x25,3722,80.0,0,15
westland-infra,871687800090000015,LIJSTERBES,2671NS,2671NS,NAALDWIJK,100.0,100.0,100,95,3x25,3795,73.68,0,19
westland-infra,871687800090000015,BERBERIS,2671NT,2671NT,NAALDWIJK,100.0,100.0,100,100,3x25,2773,50.0,0,12
westland-infra,871687800090000015,LEVERKRUID,2671NV,2671NV,NAALDWIJK,80.0,100.0,100,90,3x25,3971,100.0,0,10
westland-infra,871687800090000015,MAGNOLIA,2671NW,2671NW,NAALDWIJK,92.0,100.0,100,96,3x25,5120,100.0,0,25
westland-infra,871687800090000015,DE TUINEN,2671NX,2671NX,NAALDWIJK,100.0,100.0,100,53,3x50,32059,95.35,0,43
westland-infra,871687800090000015,DE HOGE BOMEN,2671NZ,2671NZ,NAALDWIJK,100.0,100.0,100,36,3x25,15981,85.71,0,14
westland-infra,871687800090000015,VAN HEUKESLOOTSTRAAT,2671PA,2671PA,NAALDWIJK,100.0,100.0,100,94,3x25,2206,100.0,0,48
westland-infra,871687800090000015,COTTIERSTRAAT,2671PB,2671PC,NAALDWIJK,100.0,100.0,100,88,3x25,3556,76.47,0,17
westland-infra,871687800090000015,HAZELAAR,2671PD,2671PD,NAALDWIJK,100.0,100.0,100,85,3x25,3637,84.62,0,13
westland-infra,871687800090000015,HAZELAAR,2671PE,2671PE,NAALDWIJK,100.0,100.0,100,93,3x25,4277,50.0,0,14
westland-infra,871687800090000015,GOUDENREGEN,2671PG,2671PG,NAALDWIJK,100.0,100.0,100,93,3x25,4459,73.33,0,15
westland-infra,871687800090000015,GOUDENREGEN,2671PH,2671PH,NAALDWIJK,93.33,100.0,100,80,3x25,3946,53.33,0,15
westland-infra,871687800090000015,LINDE,2671PJ,2671PJ,NAALDWIJK,91.67,100.0,100,96,3x25,3579,66.67,0,24
westland-infra,871687800090000015,LINDE,2671PK,2671PK,NAALDWIJK,100.0,100.0,100,85,3x25,3153,75.0,0,20
westland-infra,871687800090000015,LINDE,2671PL,2671PL,NAALDWIJK,100.0,100.0,100,100,3x25,2811,64.71,0,17
westland-infra,871687800090000015,MEIDOORN,2671PM,2671PM,NAALDWIJK,100.0,100.0,100,100,3x25,3848,70.83,0,24
westland-infra,871687800090000015,MEIDOORN,2671PN,2671PN,NAALDWIJK,100.0,100.0,100,95,3x25,4273,77.27,0,22
westland-infra,871687800090000015,ESDOORN,2671PP,2671PP,NAALDWIJK,100.0,100.0,100,75,3x25,3469,62.5,0,16
westland-infra,871687800090000015,ESDOORN,2671PR,2671PR,NAALDWIJK,100.0,100.0,100,87,3x25,2624,60.0,0,15
westland-infra,871687800090000015,ESDOORN,2671PS,2671PS,NAALDWIJK,100.0,100.0,100,88,3x25,3192,45.83,0,24
westland-infra,871687800090000015,ESDOORN,2671PT,2671PT,NAALDWIJK,100.0,94.74,100,79,3x25,3666,47.37,0,19
westland-infra,871687800090000015,ESDOORN,2671PV,2671PV,NAALDWIJK,100.0,100.0,100,88,3x25,2234,47.06,0,17
westland-infra,871687800090000015,ROBINIA,2671PW,2671PW,NAALDWIJK,100.0,100.0,100,100,3x25,3811,61.54,0,13
westland-infra,871687800090000015,PLATAAN,2671PX,2671PX,NAALDWIJK,94.44,100.0,100,94,3x25,4350,55.56,0,18
westland-infra,871687800090000015,PLATAAN,2671PZ,2671PZ,NAALDWIJK,100.0,100.0,100,100,3x25,3032,50.0,0,18
westland-infra,871687800090000015,PERZIKENSTRAAT,2671RA,2671RA,NAALDWIJK,100.0,100.0,100,95,3x25,6212,95.24,0,21
westland-infra,871687800090000015,PERZIKENSTRAAT,2671RB,2671RB,NAALDWIJK,100.0,100.0,100,92,3x25,3402,69.23,0,13
westland-infra,871687800090000015,F.V. VALSTARPLANTSOEN,2671RC,2671RC,NAALDWIJK,100.0,100.0,100,90,3x25,3675,60.0,0,10
westland-infra,871687800090000015,F.V. VALSTARPLANTSOEN,2671RD,2671RD,NAALDWIJK,100.0,100.0,100,91,3x25,3107,100.0,0,11
westland-infra,871687800090000015,FRANKENTHALERSTRAAT,2671RE,2671RE,NAALDWIJK,100.0,100.0,100,92,3x25,3188,83.33,0,12
westland-infra,871687800090000015,FRANKENTHALERSTRAAT,2671RG,2671RG,NAALDWIJK,100.0,100.0,100,75,3x25,2766,50.0,0,12
westland-infra,871687800090000015,ALICANTESTRAAT,2671RH,2671RH,NAALDWIJK,100.0,100.0,100,89,3x25,3643,78.95,0,19
westland-infra,871687800090000015,BESSENLAANTJE,2671RJ,2671RM,NAALDWIJK,100.0,100.0,100,85,3x25,2222,30.77,0,26
westland-infra,871687800090000015,SERRESTRAAT,2671RN,2671RN,NAALDWIJK,100.0,100.0,100,75,3x25,2713,41.67,0,12
westland-infra,871687800090000015,SERRESTRAAT,2671RP,2671RP,NAALDWIJK,100.0,100.0,100,92,3x25,3156,38.46,0,13
westland-infra,871687800090000015,SERRESTRAAT,2671RR,2671RR,NAALDWIJK,100.0,100.0,100,92,3x25,3227,46.15,0,13
westland-infra,871687800090000015,KAREL WIERSMASTRAAT,2671RS,2671RV,NAALDWIJK,100.0,100.0,100,86,3x25,2464,57.14,0,28
westland-infra,871687800090000015,WESTLANDSTRAAT,2671RW,2671RW,NAALDWIJK,100.0,100.0,100,93,3x25,2555,35.71,0,14
westland-infra,871687800090000015,WESTLANDSTRAAT,2671RX,2671RX,NAALDWIJK,100.0,100.0,100,90,3x25,1967,30.0,0,20
westland-infra,871687800090000015,WESTLANDSTRAAT,2671RZ,2671SB,NAALDWIJK,100.0,100.0,100,54,3x25,23318,85.71,0,28
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SC,2671SC,NAALDWIJK,100.0,100.0,100,100,3x25,3506,75.0,0,20
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SE,2671SE,NAALDWIJK,100.0,100.0,100,90,3x25,2835,42.86,0,21
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SG,2671SG,NAALDWIJK,100.0,100.0,100,75,3x25,2809,40.0,0,20
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SH,2671SH,NAALDWIJK,100.0,100.0,100,91,3x25,2630,69.57,0,23
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SJ,2671SK,NAALDWIJK,100.0,100.0,100,85,3x25,4761,55.0,0,20
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SL,2671SL,NAALDWIJK,100.0,100.0,100,95,3x25,2840,54.55,0,22
westland-infra,871687800090000015,DRUIVENSTRAAT,2671SM,2671SM,NAALDWIJK,100.0,100.0,100,94,3x25,3016,62.5,0,16
westland-infra,871687800090000015,MAROCSTRAAT,2671SN,2671SN,NAALDWIJK,100.0,100.0,100,100,3x25,3180,43.75,0,16
westland-infra,871687800090000015,MAROCSTRAAT,2671SP,2671SP,NAALDWIJK,100.0,100.0,100,87,3x25,2500,46.67,0,15
westland-infra,871687800090000015,COLMANSTRAAT,2671SR,2671ST,NAALDWIJK,95.24,100.0,100,76,3x25,3916,71.43,0,21
westland-infra,871687800090000015,MUSKAATSTRAAT,2671SV,2671SX,NAALDWIJK,100.0,100.0,100,90,3x25,2990,46.67,0,30
westland-infra,871687800090000015,MR. JAN TUNINGSTRAAT,2671SZ,2671SZ,NAALDWIJK,100.0,100.0,100,100,3x25,3366,70.0,0,20
westland-infra,871687800090000015,SCHUBERTSTRAAT,2671TA,2671TA,NAALDWIJK,100.0,100.0,100,100,3x25,2733,91.67,0,12
westland-infra,871687800090000015,SCHUBERTSTRAAT,2671TB,2671TC,NAALDWIJK,100.0,100.0,100,88,3x25,5846,94.12,0,17
westland-infra,871687800090000015,VAN BEETHOVENSTRAAT,2671TD,2671TD,NAALDWIJK,100.0,100.0,100,83,3x25,3283,50.0,0,12
westland-infra,871687800090000015,MOZARTSTRAAT,2671TE,2671TE,NAALDWIJK,100.0,100.0,100,92,3x25,3454,41.67,0,12
westland-infra,871687800090000015,MOZARTSTRAAT,2671TG,2671TG,NAALDWIJK,100.0,100.0,100,92,3x25,3785,91.67,0,12
westland-infra,871687800090000015,DIEPENBROCKSTRAAT,2671TH,2671TH,NAALDWIJK,100.0,100.0,100,100,3x25,4160,83.33,0,12
westland-infra,871687800090000015,BACHLAAN,2671TJ,2671TR,NAALDWIJK,98.21,100.0,100,96,3x25,3306,78.57,0,56
westland-infra,871687800090000015,SWEELINCKSTRAAT,2671TS,2671TT,NAALDWIJK,100.0,100.0,100,97,3x25,3773,40.63,0,32
westland-infra,871687800090000015,SECRETARIS HARMANSSTRAAT,2671TV,2671TV,NAALDWIJK,100.0,100.0,100,81,3x25,3522,100.0,0,16
westland-infra,871687800090000015,WAGENAARSTRAAT,2671TW,2671TW,NAALDWIJK,100.0,100.0,100,94,3x25,2046,31.25,0,16
westland-infra,871687800090000015,WAGENAARSTRAAT,2671TX,2671TZ,NAALDWIJK,90.91,100.0,100,95,3x25,3799,90.91,0,22
westland-infra,871687800090000015,VERDILAAN,2671VA,2671VA,NAALDWIJK,100.0,100.0,100,100,3x25,1229,100.0,0,21
westland-infra,871687800090000015,HANDELLAAN,2671VB,2671VC,NAALDWIJK,95.65,100.0,100,87,3x25,2796,39.13,0,23
westland-infra,871687800090000015,HANDELLAAN,2671VD,2671VD,NAALDWIJK,100.0,100.0,100,87,3x25,2575,60.0,0,15
westland-infra,871687800090000015,HANDELLAAN,2671VE,2671VE,NAALDWIJK,100.0,100.0,100,70,3x25,4252,40.0,0,20
westland-infra,871687800090000015,HANDELLAAN,2671VG,2671VG,NAALDWIJK,100.0,100.0,100,100,3x25,2081,11.76,0,17
westland-infra,871687800090000015,HANDELLAAN,2671VH,2671VH,NAALDWIJK,100.0,100.0,100,100,3x25,2520,23.53,0,17
