net_manager,purchase_area,street,zipcode_from,zipcode_to,city,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,num_connections
westland-infra,871687800090000015,HOEFSLAGENDREEF,2614ML,2614ML,DELFT,87.88,100.0,100,82,3x25,3474,100.0,90.91,33
westland-infra,871687800090000015,HOEFSLAGENDREEF,2614MM,2614MM,DELFT,100.0,100.0,100,100,1x35,2169,100.0,100.0,31
westland-infra,871687800090000015,LAAN VAN LEKKERKERK,2614MN,2614MN,DELFT,81.82,100.0,100,88,1x35,2418,100.0,100.0,33
westland-infra,871687800090000015,VAN ERKTUINEN,2614MP,2614MS,DELFT,98.44,100.0,100,95,1x35,3642,98.44,76.56,64
westland-infra,871687800090000015,HOFLANDENDREEF,2614MT,2614MT,DELFT,100.0,98.25,100,93,1x35,3401,98.25,80.7,57
westland-infra,871687800090000015,HOFLANDENDREEF,2614MV,2614MV,DELFT,97.44,100.0,100,54,3x25,2536,100.0,100.0,39
westland-infra,871687800090000015,VAN DER ENDETUINEN,2614MW,2614MW,DELFT,83.33,100.0,100,89,1x35,3030,100.0,100.0,18
westland-infra,871687800090000015,EIJGENRAAMTUINEN,2614MX,2614MX,DELFT,40.0,90.0,100,80,1x35,3239,100.0,90.0,10
westland-infra,871687800090000015,ARKESTEIJNTUINEN,2614MZ,2614SB,DELFT,18.18,96.36,100,67,3x25,3143,98.18,89.09,55
westland-infra,871687800090000015,KOPKAS,2614SC,2614SC,DELFT,2.94,100.0,100,100,3x25,2964,100.0,97.06,34
westland-infra,871687800090000015,LESSENAAR,2614SE,2614SG,DELFT,62.96,100.0,100,59,1x35,2863,100.0,96.3,27
westland-infra,871687800090000015,KRISTALWEG,2614SH,2614SH,DELFT,7.14,100.0,100,93,3x25,4838,100.0,85.71,14
westland-infra,871687800090000015,GLASKLOKSINGEL,2614SJ,2614SJ,DELFT,24.14,100.0,100,93,3x25,4833,100.0,96.55,29
westland-infra,871687800090000015,TUINDERSVAART,2614SK,2614SK,DELFT,93.02,100.0,100,72,3x25,3133,100.0,83.72,43
westland-infra,871687800090000015,TUINDERSVAART,2614SL,2614SL,DELFT,100.0,100.0,100,80,3x25,2443,100.0,82.86,35
westland-infra,871687800090000015,TUINDERSVAART,2614SM,2614SM,DELFT,94.74,100.0,100,95,3x25,3277,100.0,100.0,19
westland-infra,871687800090000015,SCHIETGLAS,2614SP,2614SP,DELFT,92.86,100.0,100,100,1x35,3354,100.0,92.86,14
westland-infra,871687800090000015,DRUIVENMUUR,2614SR,2614SR,DELFT,83.33,100.0,100,100,3x25,3257,100.0,100.0,42
westland-infra,871687800090000015,EENRUITER,2614ST,2614ST,DELFT,100.0,0.0,100,100,3x25,3296,100.0,0.0,22
westland-infra,871687800090000015,BREEDKAPPER,2614SX,2614SX,DELFT,100.0,100.0,100,88,1x35,3045,100.0,76.47,17
westland-infra,871687800090000015,KNIEKAS,2614SZ,2614SZ,DELFT,75.0,100.0,100,86,1x35,3002,100.0,88.89,36
westland-infra,871687800090000015,KRISTALWEG,2614TR,2625EB,DELFT,94.44,100.0,100,39,3x25,13397,77.78,83.33,18
westland-infra,871687800090000015,RIJKSSTRAATWEG,2635AC,2635AC,DEN HOORN ZH,90.48,100.0,100,86,3x25,10033,90.48,80.95,21
westland-infra,871687800090000015,TRAMKADE,2635BA,2635BA,DEN HOORN ZH,92.31,100.0,100,62,1x35,3534,92.31,76.92,13
westland-infra,871687800090000015,TRAMKADE,2635BB,2635BB,DEN HOORN ZH,83.33,100.0,100,50,3x25,6600,100.0,94.44,18
westland-infra,871687800090000015,BALKENGAT,2635BC,2635BC,DEN HOORN ZH,100.0,100.0,100,94,1x35,2118,100.0,100.0,17
westland-infra,871687800090000015,MEERKAMP,2635BE,2635BV,DEN HOORN ZH,75.0,100.0,100,71,3x25,8799,100.0,96.43,28
westland-infra,871687800090000015,RIJKSWEG A4,2635BW,2635BZ,DEN HOORN,97.22,97.22,100,53,3x35,13746,88.89,80.56,36
westland-infra,871687800090000015,HARNASKADE,2635CA,2635CA,DEN HOORN ZH,100.0,100.0,100,60,3x25,6269,80.0,46.67,15
westland-infra,871687800090000015,HARNASKADE,2635CB,2635CC,DEN HOORN ZH,86.96,100.0,100,48,3x25,5750,91.3,69.57,23
westland-infra,871687800090000015,WOUDSEWEG,2635CD,2635CD,DEN HOORN ZH,92.86,100.0,100,71,1x35,2925,85.71,71.43,14
westland-infra,871687800090000015,WOUDSEWEG,2635CE,2635CE,DEN HOORN ZH,94.12,100.0,100,82,1x35,3411,94.12,94.12,17
westland-infra,871687800090000015,WOUDSEWEG,2635CG,2635CG,DEN HOORN ZH,96.77,100.0,100,48,1x35,9052,80.65,77.42,31
westland-infra,871687800090000015,WOUDSELAAN,2635CH,2635CH,DEN HOORN ZH,76.92,100.0,100,58,3x25,5857,88.46,88.46,26
westland-infra,871687800090000015,LOOKWATERING,2635CJ,2635CJ,DEN HOORN ZH,84.21,100.0,100,63,1x35,4832,89.47,84.21,19
westland-infra,871687800090000015,LOOKWATERING,2635CK,2635CK,DEN HOORN ZH,66.67,100.0,100,80,3x25,6377,93.33,86.67,15
westland-infra,871687800090000015,HOORNSEWAL,2635CL,2635CN,DEN HOORN ZH,50.0,100.0,100,57,1x35,7350,100.0,93.33,30
westland-infra,871687800090000015,TANTHOFKADE,2635CP,2635CP,DEN HOORN ZH,90.91,100.0,100,73,1x35,2823,100.0,81.82,22
westland-infra,871687800090000015,SCHOOLSTRAAT,2635CR,2635CR,DEN HOORN ZH,97.5,100.0,100,85,1x35,3188,100.0,87.5,40
westland-infra,871687800090000015,KALMOESKADE,2635CS,2635CT,DEN HOORN ZH,82.76,100.0,100,69,3x25,6697,93.1,86.21,29
westland-infra,871687800090000015,ZWETHKADE ZUID,2635CV,2635CV,DEN HOORN ZH,66.67,100.0,100,83,3x25,7362,91.67,83.33,12
westland-infra,871687800090000015,ZWETHKADE ZUID,2635CW,2635CW,DEN HOORN ZH,80.0,100.0,100,56,3x25,9395,92.0,84.0,25
westland-infra,871687800090000015,PLAATS,2635CX,2635DA,DEN HOORN ZH,81.25,100.0,100,81,1x35,10966,96.88,93.75,32
westland-infra,871687800090000015,KAPELLAAN,2635DB,2635DB,DEN HOORN ZH,96.15,100.0,100,88,1x35,2760,92.31,92.31,26
westland-infra,871687800090000015,KAPELLAAN,2635DC,2635DC,DEN HOORN ZH,100.0,100.0,100,87,1x35,3431,100.0,93.33,15
westland-infra,871687800090000015,KAPELLAAN,2635DD,2635DD,DEN HOORN ZH,100.0,100.0,100,86,1x35,2291,95.24,85.71,21
westland-infra,871687800090000015,KLOOSTERPAD,2635DE,2635DE,DEN HOORN ZH,100.0,100.0,100,68,1x35,1424,100.0,68.42,19
westland-infra,871687800090000015,KLOOSTERPAD,2635DG,2635DG,DEN HOORN ZH,100.0,100.0,100,80,1x35,1641,100.0,80.0,20
westland-infra,871687800090000015,KLOOSTERPAD,2635DH,2635DH,DEN HOORN ZH,100.0,100.0,100,75,1x35,1726,95.83,70.83,24
westland-infra,871687800090000015,ZUIDHOORNSEWEG,2635DJ,2635DX,DEN HOORN ZH,72.73,100.0,100,77,3x25,8366,100.0,95.45,22
westland-infra,871687800090000015,LOOKWATERING,2635EA,2635EA,DEN HOORN ZH,89.47,100.0,100,37,3x25,11582,89.47,84.21,19
westland-infra,871687800090000015,LOOKSINGEL,2635EB,2635EB,DEN HOORN ZH,96.15,100.0,100,85,1x35,3376,100.0,100.0,26
westland-infra,871687800090000015,LOOKSINGEL,2635EC,2635EC,DEN HOORN ZH,100.0,0.0,100,95,3x25,4316,100.0,0.0,22
westland-infra,871687800090000015,HOF VAN DELFTSTRAAT,2635ED,2635EE,DEN HOORN ZH,80.95,100.0,100,71,3x25,6158,90.48,76.19,21
westland-infra,871687800090000015,HOF VAN DELFTSTRAAT,2635EH,2635EH,DEN HOORN ZH,75.0,100.0,100,75,3x25,3087,91.67,91.67,12
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EJ,2635EJ,DEN HOORN ZH,100.0,100.0,100,45,1x35,9427,90.91,86.36,22
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EK,2635EK,DEN HOORN ZH,100.0,100.0,100,82,1x35,3218,100.0,100.0,11
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EL,2635EM,DEN HOORN ZH,64.0,100.0,100,60,1x35,4945,96.0,96.0,25
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EN,2635EN,DEN HOORN ZH,100.0,100.0,100,64,1x35,3645,100.0,100.0,14
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EP,2635EP,DEN HOORN ZH,95.45,100.0,100,77,1x35,4977,100.0,95.45,22
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ER,2635ER,DEN HOORN ZH,88.24,100.0,100,65,1x35,3513,94.12,88.24,17
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ES,2635ES,DEN HOORN ZH,100.0,100.0,100,60,1x35,4078,93.33,73.33,15
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635ET,2635ET,DEN HOORN ZH,80.0,100.0,100,67,1x35,3295,93.33,86.67,15
westland-infra,871687800090000015,DIJKSHOORNSEWEG,2635EV,2635EV,DEN HOORN ZH,95.83,100.0,100,71,1x35,3261,87.5,87.5,24
westland-infra,871687800090000015,WILLIBRORDUSSTRAAT,2635EW,2635EW,DEN HOORN ZH,100.0,100.0,100,100,1x35,2198,100.0,100.0,18
westland-infra,871687800090000015,G J A VAN MARREWIJKSTR,2635EX,2635EX,DEN HOORN ZH,100.0,100.0,100,76,1x35,2962,94.12,88.24,17
westland-infra,871687800090000015,NOORDHOORNSEWEG,2635GB,2635GC,DEN HOORN ZH,95.45,100.0,100,45,3x25,5539,81.82,81.82,22
westland-infra,871687800090000015,LEEUWENBERG,2635GD,2635GD,DEN HOORN ZH,94.12,100.0,100,65,1x35,1740,100.0,100.0,17
westland-infra,871687800090000015,DE LOOK,2635GE,2635GE,DEN HOORN ZH,82.14,100.0,100,71,1x35,3709,100.0,85.71,28
westland-infra,871687800090000015,TUSSENHAVEN,2635GG,2635GG,DEN HOORN ZH,100.0,100.0,100,95,1x35,2222,100.0,94.74,19
westland-infra,871687800090000015,VOORHAVEN,2635GH,2635GH,DEN HOORN ZH,85.71,100.0,100,86,1x35,2984,100.0,89.29,28
westland-infra,871687800090000015,OUDE VEILING,2635GJ,2635GJ,DEN HOORN ZH,91.67,100.0,100,81,1x35,3431,100.0,91.67,36
westland-infra,871687800090000015,OUDE VEILING,2635GK,2635GK,DEN HOORN ZH,60.71,100.0,100,82,1x35,3578,100.0,100.0,28
westland-infra,871687800090000015,MIDDENPIER,2635GL,2635GL,DEN HOORN ZH,81.25,100.0,100,88,1x35,3772,100.0,87.5,16
westland-infra,871687800090000015,DROGERIJ,2635GM,2635GM,DEN HOORN ZH,100.0,100.0,100,69,1x35,2392,100.0,70.15,67
westland-infra,871687800090000015,DROGERIJ,2635GN,2635GN,DEN HOORN ZH,100.0,100.0,100,77,1x35,1755,97.87,80.85,47
westland-infra,871687800090000015,DROGERIJ,2635GP,2635GP,DEN HOORN ZH,100.0,100.0,100,89,1x35,2965,100.0,91.67,36
westland-infra,871687800090000015,DROGERIJ,2635GR,2635GR,DEN HOORN ZH,100.0,100.0,100,86,1x35,2469,100.0,94.29,35
westland-infra,871687800090000015,DWARSHAVEN,2635GS,2635GS,DEN HOORN ZH,87.5,100.0,100,83,1x35,4050,100.0,95.83,24
westland-infra,871687800090000015,MIDDENHAVEN,2635GT,2635GT,DEN HOORN ZH,68.75,100.0,100,88,1x35,3966,100.0,100.0,16
westland-infra,871687800090000015,ACHTERHAVEN,2635GV,2635GV,DEN HOORN ZH,62.5,100.0,100,69,1x35,3454,100.0,68.75,16
westland-infra,871687800090000015,HOORNSEKADE,2635HA,2635HA,DEN HOORN ZH,86.96,100.0,100,78,1x35,3265,91.3,91.3,23
westland-infra,871687800090000015,HOORNSEKADE,2635HB,2635HB,DEN HOORN ZH,92.86,100.0,100,57,1x35,4315,96.43,85.71,28
westland-infra,871687800090000015,PRINSES BEATRIXSTRAAT,2635HC,2635HC,DEN HOORN ZH,70.0,100.0,100,70,1x35,3194,80.0,80.0,10
westland-infra,871687800090000015,KONINGIN JULIANAPLEIN,2635HD,2635HE,DEN HOORN ZH,100.0,100.0,100,80,1x35,2641,80.0,80.0,15
westland-infra,871687800090000015,PRINS BERNHARDSTRAAT,2635HG,2635HG,DEN HOORN ZH,83.33,100.0,100,92,1x35,2017,100.0,100.0,12
westland-infra,871687800090000015,KONINGIN EMMALAAN,2635HH,2635HH,DEN HOORN ZH,87.5,100.0,100,50,1x35,2810,87.5,87.5,16
westland-infra,871687800090000015,KONINGIN EMMALAAN,2635HJ,2635HJ,DEN HOORN ZH,66.67,100.0,100,75,1x35,2875,100.0,91.67,12
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HK,2635HK,DEN HOORN ZH,93.33,100.0,100,73,1x35,2704,93.33,93.33,15
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HL,2635HL,DEN HOORN ZH,100.0,100.0,100,69,1x35,2327,92.31,84.62,13
westland-infra,871687800090000015,KONINGSHOF,2635HM,2635HM,DEN HOORN ZH,100.0,100.0,100,63,1x35,1549,100.0,74.07,27
westland-infra,871687800090000015,KONINGIN WILHELMINALAAN,2635HN,2635HN,DEN HOORN ZH,82.76,100.0,100,66,1x35,3695,96.55,93.1,29
westland-infra,871687800090000015,PRINSES IRENELAAN,2635HP,2635HP,DEN HOORN ZH,100.0,100.0,100,88,1x35,2606,93.75,81.25,16
westland-infra,871687800090000015,PRINSES IRENELAAN,2635HR,2635HR,DEN HOORN ZH,92.86,100.0,100,79,1x35,2552,96.43,89.29,28
westland-infra,871687800090000015,PRINSESSENPAD,2635HS,2635HX,DEN HOORN ZH,93.33,100.0,100,84,1x35,3982,95.56,93.33,45
westland-infra,871687800090000015,ORANJE NASSAUPLEIN,2635HZ,2635HZ,DEN HOORN ZH,66.67,100.0,100,100,1x35,2934,100.0,100.0,15
westland-infra,871687800090000015,KONINGINNEPAD,2635JA,2635JA,DEN HOORN ZH,100.0,100.0,100,90,1x35,2569,90.0,80.0,10
westland-infra,871687800090000015,KONINGINNEPAD,2635JB,2635JB,DEN HOORN ZH,90.0,100.0,100,80,1x35,2381,100.0,90.0,10
westland-infra,871687800090000015,KONINGINNEPAD,2635JC,2635JE,DEN HOORN ZH,93.94,100.0,100,85,1x35,2635,96.97,96.97,33
westland-infra,871687800090000015,PRINS HENDRIKLAAN,2635JG,2635JG,DEN HOORN ZH,95.12,100.0,100,88,1x35,2319,95.12,90.24,41
westland-infra,871687800090000015,PRINSES MARIJKELAAN,2635JH,2635JH,DEN HOORN ZH,80.0,100.0,100,87,1x35,3345,100.0,93.33,15
westland-infra,871687800090000015,WILLEM DE ZWIJGERLAAN,2635JJ,2635JJ,DEN HOORN ZH,78.95,100.0,100,68,1x35,3297,94.74,84.21,38
westland-infra,871687800090000015,ORANJELAAN,2635JK,2635JK,DEN HOORN ZH,80.95,100.0,100,62,1x35,2607,95.24,95.24,21
westland-infra,871687800090000015,ORANJELAAN,2635JL,2635JL,DEN HOORN ZH,83.87,100.0,100,61,1x35,3660,96.77,87.1,31
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JM,2635JM,DEN HOORN ZH,97.92,100.0,100,83,1x35,2974,100.0,87.5,48
westland-infra,871687800090000015,PR WILLEM ALEXANDERHOF,2635JN,2635JP,DEN HOORN ZH,95.65,100.0,100,78,1x35,4084,100.0,86.96,23
westland-infra,871687800090000015,WEIDELAND,2635JR,2635JR,DEN HOORN ZH,100.0,100.0,100,90,1x35,1674,100.0,90.32,31
westland-infra,871687800090000015,WEIDELAND,2635JS,2635JS,DEN HOORN ZH,100.0,100.0,100,94,1x35,2324,100.0,93.75,16
westland-infra,871687800090000015,MOLENWERF,2635JT,2635JT,DEN HOORN ZH,67.86,100.0,100,64,1x35,4426,100.0,82.14,28
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JV,2635JV,DEN HOORN ZH,100.0,100.0,100,56,3x25,2185,100.0,47.22,36
westland-infra,871687800090000015,VOORDIJKSHOORN,2635JW,2635JW,DEN HOORN ZH,100.0,100.0,100,79,1x35,2934,100.0,81.82,33
westland-infra,871687800090000015,BOGERD,2635JX,2635JZ,DEN HOORN ZH,91.67,100.0,100,83,1x35,3241,100.0,87.5,24
westland-infra,871687800090000015,DOTTERBLOEM,2635KA,2635KA,DEN HOORN ZH,90.0,100.0,100,80,1x35,3557,100.0,85.0,20
westland-infra,871687800090000015,DOTTERBLOEM,2635KB,2635KB,DEN HOORN ZH,94.44,100.0,100,89,1x35,3409,100.0,88.89,18
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KC,2635KC,DEN HOORN ZH,76.67,100.0,100,77,1x35,4077,100.0,86.67,30
westland-infra,871687800090000015,BOOMKWEKERIJ,2635KD,2635KD,DEN HOORN ZH,86.96,100.0,100,83,1x35,3247,100.0,86.96,23
westland-infra,871687800090000015,PINKSTERBLOEM,2635KE,2635KE,DEN HOORN ZH,89.29,100.0,100,89,1x35,3832,100.0,96.43,28
westland-infra,871687800090000015,BERESTEYN,2635KG,2635KH,DEN HOORN ZH,81.82,100.0,100,86,1x35,4425,100.0,100.0,22
westland-infra,871687800090000015,ZWANEBLOEM,2635KJ,2635KJ,DEN HOORN ZH,100.0,100.0,100,84,1x35,2339,100.0,86.27,51
westland-infra,871687800090000015,ZWANEBLOEM,2635KK,2635KK,DEN HOORN ZH,80.0,100.0,100,60,3x25,4148,100.0,50.0,10
westland-infra,871687800090000015,VOORDIJKSHOORN,2635KL,2635KL,DEN HOORN ZH,85.29,100.0,100,88,1x35,3474,98.53,91.18,68
westland-infra,871687800090000015,PIJLKRUID,2635KM,2635KM,DEN HOORN ZH,75.0,100.0,100,88,1x35,3108,100.0,87.5,16
westland-infra,871687800090000015,PERZIKKRUID,2635KN,2635KN,DEN HOORN ZH,87.5,100.0,100,94,1x35,3086,100.0,87.5,16
westland-infra,871687800090000015,KAASJESKRUID,2635KP,2635KP,DEN HOORN ZH,100.0,100.0,100,92,1x35,3108,100.0,92.0,25
westland-infra,871687800090000015,KAASJESKRUID,2635KR,2635KR,DEN HOORN ZH,50.0,100.0,100,70,1x35,3201,100.0,80.0,10
westland-infra,871687800090000015,FLUITEKRUID,2635KS,2635KS,DEN HOORN ZH,76.92,100.0,100,92,1x35,4417,100.0,92.31,13
westland-infra,871687800090000015,FLUITEKRUID,2635KT,2635KT,DEN HOORN ZH,100.0,100.0,100,89,1x35,2672,100.0,97.14,35
westland-infra,871687800090000015,PRINS CLAUSSINGEL,2635KV,2635KV,DEN HOORN ZH,71.43,100.0,100,90,1x35,3248,100.0,95.24,21
westland-infra,871687800090000015,DR A M VAN DE POELLAAN,2635LA,2635LA,DEN HOORN ZH,60.71,100.0,100,75,1x35,5714,100.0,92.86,28
westland-infra,871687800090000015,WARMOESLAND,2635LB,2635LB,DEN HOORN ZH,75.0,100.0,100,93,1x35,4801,100.0,92.86,28
westland-infra,871687800090000015,WARMOESLAND,2635LC,2635LC,DEN HOORN ZH,85.29,100.0,100,91,1x35,3402,97.06,94.12,34
westland-infra,871687800090000015,KOOLVELD,2635LD,2635LD,DEN HOORN ZH,50.0,100.0,100,100,3x25,5364,100.0,100.0,20
westland-infra,871687800090000015,VLASKAMP,2635LE,2635LE,DEN HOORN ZH,79.17,100.0,100,100,3x25,2884,100.0,100.0,24
westland-infra,871687800090000015,HAVERLAND,2635LG,2635LG,DEN HOORN ZH,18.18,100.0,100,91,3x25,3135,100.0,100.0,11
westland-infra,871687800090000015,DIRKJESPEER,2635MA,2635MA,DEN HOORN ZH,55.56,100.0,100,94,1x35,3545,100.0,100.0,18
westland-infra,871687800090000015,OOMSKIND,2635MB,2635MB,DEN HOORN ZH,97.3,100.0,100,97,1x35,2289,100.0,89.19,37
westland-infra,871687800090000015,KEIZERIN,2635MC,2635MC,DEN HOORN ZH,80.52,100.0,100,96,1x35,3704,100.0,93.51,77
westland-infra,871687800090000015,VICTORIA,2635MD,2635MD,DEN HOORN ZH,91.43,100.0,100,97,1x35,3421,100.0,91.43,35
westland-infra,871687800090000015,BELLEFLEUR,2635ME,2635ME,DEN HOORN ZH,91.23,100.0,100,93,1x35,4057,100.0,91.23,57
westland-infra,871687800090000015,ZOMERAAGT,2635MG,2635MH,DEN HOORN ZH,90.2,100.0,100,90,1x35,4489,98.04,90.2,51
westland-infra,871687800090000015,VICTORIA,2635MJ,2635MK,DEN HOORN ZH,85.14,100.0,100,72,1x35,3461,100.0,91.89,74
westland-infra,871687800090000015,BELLEFLEUR,2635ML,2635ML,DEN HOORN ZH,83.33,100.0,100,96,1x35,3723,100.0,91.67,48
westland-infra,871687800090000015,KONINGSVELDLAND,2635MM,2635MM,DEN HOORN ZH,55.56,100.0,100,61,1x35,3108,100.0,100.0,18
westland-infra,871687800090000015,GOUDAPPEL,2635MN,2635MN,DEN HOORN ZH,86.76,100.0,100,99,1x35,3943,100.0,83.82,68
westland-infra,871687800090000015,JUTTEPEER,2635MP,2635MP,DEN HOORN ZH,44.44,100.0,100,83,1x35,3918,100.0,77.78,18
westland-infra,871687800090000015,JUTTEPEER,2635MR,2635MR,DEN HOORN ZH,78.95,100.0,100,97,1x35,3144,97.37,86.84,38
westland-infra,871687800090000015,WEESHUISLAND,2635MS,2635MS,DEN HOORN ZH,93.33,100.0,100,100,1x35,2712,100.0,100.0,15
westland-infra,871687800090000015,SIONSLAND,2635MT,2635MT,DEN HOORN ZH,94.12,100.0,100,92,1x35,2544,100.0,100.0,51
westland-infra,871687800090000015,KERKMEESTERSLAND,2635MV,2635MV,DEN HOORN ZH,82.5,100.0,100,100,3x25,3197,100.0,100.0,40
westland-infra,871687800090000015,EGMONDLAND,2635MW,2635MW,DEN HOORN ZH,93.75,100.0,100,68,3x25,2439,100.0,100.0,80
westland-infra,871687800090000015,EGMONDLAND,2635MX,2635MX,DEN HOORN ZH,100.0,100.0,100,62,1x35,3239,100.0,100.0,29
westland-infra,871687800090000015,GASTHUISLAND,2635MZ,2635MZ,DEN HOORN ZH,86.84,100.0,100,95,1x35,2161,100.0,100.0,38
westland-infra,871687800090000015,WOUDSEWEG,2635NA,2635NB,DEN HOORN ZH,91.3,100.0,100,48,3x25,22229,86.96,60.87,23
westland-infra,871687800090000015,VEENAKKERWEG,2635NC,2635NC,DEN HOORN ZH,72.22,100.0,100,72,3x25,12508,94.44,66.67,18
westland-infra,871687800090000015,NOORDLIERWEG,2636AA,2636AJ,SCHIPLUIDEN,83.33,100.0,100,60,3x25,7240,83.33,76.67,30
westland-infra,871687800090000015,GAAGWEG,2636AK,2636AK,SCHIPLUIDEN,84.0,100.0,100,48,3x25,17132,72.0,68.0,25
westland-infra,871687800090000015,GROENEVELD,2636AL,2636AR,SCHIPLUIDEN,87.5,100.0,100,50,3x25,24901,93.75,68.75,16
westland-infra,871687800090000015,ZIJDEKADE,2636AT,2636AV,SCHIPLUIDEN,84.21,100.0,100,61,3x25,9410,89.47,76.32,38
westland-infra,871687800090000015,WOUDSEWEG,2636AW,2636AW,SCHIPLUIDEN,90.0,100.0,100,40,3x25,15586,80.0,90.0,20
westland-infra,871687800090000015,RIJKSSTRAATWEG,2636AX,2636AX,SCHIPLUIDEN,81.82,100.0,100,64,3x25,9351,90.91,59.09,22
westland-infra,871687800090000015,OMMEDIJK,2636AZ,2636BA,SCHIPLUIDEN,93.75,93.75,100,56,3x25,3107,93.75,56.25,16
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BB,2636BB,SCHIPLUIDEN,94.12,100.0,100,71,1x35,3508,82.35,94.12,17
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BC,2636BC,SCHIPLUIDEN,78.95,100.0,100,58,3x25,3604,73.68,78.95,19
westland-infra,871687800090000015,VLAARDINGSEKADE,2636BD,2636BD,SCHIPLUIDEN,90.48,100.0,100,86,3x25,8056,80.95,66.67,21
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BE,2636BE,SCHIPLUIDEN,93.33,100.0,100,73,1x35,2762,60.0,86.67,15
westland-infra,871687800090000015,PRUNUSSTRAAT,2636BG,2636BG,SCHIPLUIDEN,100.0,100.0,100,69,1x35,2734,76.92,69.23,13
westland-infra,871687800090000015,GOUDENREGENSTRAAT,2636BH,2636BH,SCHIPLUIDEN,85.71,100.0,100,100,1x35,2814,78.57,85.71,28
westland-infra,871687800090000015,MEIDOORNSTRAAT,2636BJ,2636BJ,SCHIPLUIDEN,80.77,100.0,100,88,1x35,2937,92.31,76.92,26
westland-infra,871687800090000015,SERINGENSTRAAT,2636BK,2636BK,SCHIPLUIDEN,96.0,100.0,100,56,1x35,2867,92.0,72.0,25
westland-infra,871687800090000015,LIJSTERBESSTRAAT,2636BL,2636BL,SCHIPLUIDEN,87.5,100.0,100,97,1x35,2547,84.38,78.13,32
westland-infra,871687800090000015,KORPERSHOEK,2636BM,2636BM,SCHIPLUIDEN,89.47,100.0,100,79,1x35,6173,68.42,84.21,19
westland-infra,871687800090000015,KORPERSHOEK,2636BN,2636BN,SCHIPLUIDEN,100.0,100.0,100,95,1x35,1958,50.0,85.0,20
westland-infra,871687800090000015,BURG VAN GENTSINGEL,2636BP,2636BZ,SCHIPLUIDEN,90.16,100.0,100,82,1x35,3561,88.52,81.97,61
westland-infra,871687800090000015,DR. F.H. REIJNDERSLAAN,2636CA,2636CA,SCHIPLUIDEN,96.55,100.0,100,93,1x35,2918,82.76,89.66,29
westland-infra,871687800090000015,DORPSSTRAAT,2636CB,2636CJ,SCHIPLUIDEN,87.8,100.0,100,46,1x35,7598,82.93,80.49,41
westland-infra,871687800090000015,BRUGSTRAAT,2636CK,2636CK,SCHIPLUIDEN,78.26,100.0,100,83,1x35,3575,95.65,78.26,23
westland-infra,871687800090000015,BAKKERSSTRAAT,2636CL,2636CS,SCHIPLUIDEN,90.48,100.0,100,48,1x35,5082,80.95,73.81,42
westland-infra,871687800090000015,TRAMKADE,2636CT,2636CT,SCHIPLUIDEN,100.0,100.0,100,80,3x25,6871,80.0,40.0,10
westland-infra,871687800090000015,KAAG,2636CV,2636CW,SCHIPLUIDEN,85.29,100.0,100,74,1x35,3806,100.0,88.24,34
westland-infra,871687800090000015,WESTLANDER,2636CX,2636CX,SCHIPLUIDEN,93.94,100.0,100,94,1x35,2591,96.97,93.94,33
westland-infra,871687800090000015,WESTLANDER,2636CZ,2636CZ,SCHIPLUIDEN,89.66,100.0,100,72,1x35,3269,100.0,86.21,29
westland-infra,871687800090000015,TJALK,2636DA,2636DA,SCHIPLUIDEN,88.0,100.0,100,48,1x35,4018,100.0,88.0,25
westland-infra,871687800090000015,TJALK,2636DB,2636DB,SCHIPLUIDEN,65.38,100.0,100,100,3x25,3556,100.0,88.46,26
westland-infra,871687800090000015,TJALK,2636DC,2636DC,SCHIPLUIDEN,85.19,100.0,100,85,1x35,3219,100.0,92.59,27
westland-infra,871687800090000015,BARK,2636DD,2636DD,SCHIPLUIDEN,83.33,100.0,100,83,1x35,3405,100.0,100.0,18
westland-infra,871687800090000015,BOEIER,2636DE,2636DE,SCHIPLUIDEN,94.44,100.0,100,89,1x35,3170,100.0,100.0,18
westland-infra,871687800090000015,SCHOUW,2636DG,2636DG,SCHIPLUIDEN,94.12,100.0,100,94,1x35,3723,100.0,94.12,17
westland-infra,871687800090000015,SCHOUW,2636DH,2636DH,SCHIPLUIDEN,87.1,100.0,100,84,1x35,3490,100.0,90.32,31
